Iter  Part  GoF  Model_Output  
5  101   6.0067000E-02   6.0067000E-02  
5  102   6.3465000E-02   6.3465000E-02  
5  103   9.5448000E-02   9.5448000E-02  
5  104   4.5553000E-02   4.5553000E-02  
5  105   5.6320000E-02   5.6320000E-02  
5  106   1.0278100E-01   1.0278100E-01  
5  107   1.0074700E-01   1.0074700E-01  
5  108   6.0826000E-02   6.0826000E-02  
5  109   7.2453000E-02   7.2453000E-02  
5  110   4.7342000E-02   4.7342000E-02  
5  111   6.2274000E-02   6.2274000E-02  
5  112   4.3250000E-02   4.3250000E-02  
5  113   6.4674000E-02   6.4674000E-02  
5  114   6.9854000E-02   6.9854000E-02  
5  115   7.3969000E-02   7.3969000E-02  
5  116   6.2958000E-02   6.2958000E-02  
5  117   9.2547000E-02   9.2547000E-02  
5  118   1.1593700E-01   1.1593700E-01  
5  119   4.6334000E-02   4.6334000E-02  
5  120   8.3597000E-02   8.3597000E-02  
5  121   1.7252800E-01   1.7252800E-01  
5  122   1.4382800E-01   1.4382800E-01  
5  123   5.5466000E-02   5.5466000E-02  
5  124   6.1913000E-02   6.1913000E-02  
5  125   1.0320100E-01   1.0320100E-01  
5  126   9.5008000E-02   9.5008000E-02  
5  127   1.2943800E-01   1.2943800E-01  
6  1   8.5770000E-02   8.5770000E-02  
6  2   4.4950000E-02   4.4950000E-02  
6  3   1.1808700E-01   1.1808700E-01  
6  4   5.5018000E-02   5.5018000E-02  
6  5   7.1815000E-02   7.1815000E-02  
6  6   1.0019200E-01   1.0019200E-01  
6  7   8.3728000E-02   8.3728000E-02  
6  8   7.2451000E-02   7.2451000E-02  
6  9   4.9094000E-02   4.9094000E-02  
6  10   5.2264000E-02   5.2264000E-02  
6  11   5.1710000E-02   5.1710000E-02  
6  12   7.0874000E-02   7.0874000E-02  
6  13   1.0938100E-01   1.0938100E-01  
6  14   5.0304000E-02   5.0304000E-02  
6  15   8.6056000E-02   8.6056000E-02  
6  16   1.7314500E-01   1.7314500E-01  
6  17   6.6253000E-02   6.6253000E-02  
6  18   9.2121000E-02   9.2121000E-02  
6  19   6.3263000E-02   6.3263000E-02  
6  20   6.6080000E-02   6.6080000E-02  
6  21   4.5905000E-02   4.5905000E-02  
6  22   9.8148000E-02   9.8148000E-02  
6  23   5.3169000E-02   5.3169000E-02  
6  24   1.0412600E-01   1.0412600E-01  
6  25   5.2879000E-02   5.2879000E-02  
6  26   8.7091000E-02   8.7091000E-02  
6  27   4.9530000E-02   4.9530000E-02  
6  28   5.4102000E-02   5.4102000E-02  
6  29   5.3863000E-02   5.3863000E-02  
6  30   5.4830000E-02   5.4830000E-02  
6  31   1.2143500E-01   1.2143500E-01  
6  32   6.5828000E-02   6.5828000E-02  
6  33   4.7340000E-02   4.7340000E-02  
6  34   4.5158000E-02   4.5158000E-02  
6  35   1.0323700E-01   1.0323700E-01  
6  36   1.1371000E-01   1.1371000E-01  
6  37   9.9946000E-02   9.9946000E-02  
6  38   6.0461000E-02   6.0461000E-02  
6  39   1.4538000E-01   1.4538000E-01  
6  40   6.1310000E-02   6.1310000E-02  
6  41   9.4555000E-02   9.4555000E-02  
6  42   6.2095000E-02   6.2095000E-02  
6  43   6.4250000E-02   6.4250000E-02  
6  44   4.8953000E-02   4.8953000E-02  
6  45   5.4756000E-02   5.4756000E-02  
6  46   9.5334000E-02   9.5334000E-02  
6  47   1.0151400E-01   1.0151400E-01  
6  48   1.0978500E-01   1.0978500E-01  
6  49   7.5960000E-02   7.5960000E-02  
6  50   4.7016000E-02   4.7016000E-02  
6  51   1.0562900E-01   1.0562900E-01  
6  52   5.2774000E-02   5.2774000E-02  
6  53   5.8745000E-02   5.8745000E-02  
6  54   5.8076000E-02   5.8076000E-02  
6  55   6.9507000E-02   6.9507000E-02  
6  56   5.0647000E-02   5.0647000E-02  
6  57   4.4573000E-02   4.4573000E-02  
6  58   6.9621000E-02   6.9621000E-02  
6  59   8.6547000E-02   8.6547000E-02  
6  60   1.3479400E-01   1.3479400E-01  
6  61   1.2626600E-01   1.2626600E-01  
6  62   8.5548000E-02   8.5548000E-02  
6  63   1.3401900E-01   1.3401900E-01  
6  64   5.8610000E-02   5.8610000E-02  
6  65   1.0042100E-01   1.0042100E-01  
6  66   1.4825200E-01   1.4825200E-01  
6  67   5.0346000E-02   5.0346000E-02  
6  68   1.0775900E-01   1.0775900E-01  
6  69   5.3754000E-02   5.3754000E-02  
6  70   7.0426000E-02   7.0426000E-02  
6  71   1.0438100E-01   1.0438100E-01  
6  72   5.1703000E-02   5.1703000E-02  
6  73   6.3211000E-02   6.3211000E-02  
6  74   5.8927000E-02   5.8927000E-02  
6  75   5.2506000E-02   5.2506000E-02  
6  76   4.7458000E-02   4.7458000E-02  
6  77   5.7926000E-02   5.7926000E-02  
6  78   4.9614000E-02   4.9614000E-02  
6  79   4.7825000E-02   4.7825000E-02  
6  80   6.1985000E-02   6.1985000E-02  
6  81   8.1750000E-02   8.1750000E-02  
6  82   1.6030900E-01   1.6030900E-01  
6  83   5.3037000E-02   5.3037000E-02  
6  84   7.8272000E-02   7.8272000E-02  
6  85   5.2683000E-02   5.2683000E-02  
6  86   4.9648000E-02   4.9648000E-02  
6  87   4.9210000E-02   4.9210000E-02  
6  88   8.2035000E-02   8.2035000E-02  
6  89   1.1917500E-01   1.1917500E-01  
6  90   4.5698000E-02   4.5698000E-02  
6  91   5.9651000E-02   5.9651000E-02  
6  92   1.2910800E-01   1.2910800E-01  
6  93   4.9493000E-02   4.9493000E-02  
6  94   5.7721000E-02   5.7721000E-02  
6  95   6.7908000E-02   6.7908000E-02  
6  96   1.1782900E-01   1.1782900E-01  
6  97   1.9388500E-01   1.9388500E-01  
6  98   6.9107000E-02   6.9107000E-02  
6  99   4.8943000E-02   4.8943000E-02  
6  100   6.0613000E-02   6.0613000E-02  
6  101   8.0961000E-02   8.0961000E-02  
6  102   1.5974600E-01   1.5974600E-01  
6  103   1.1405500E-01   1.1405500E-01  
6  104   6.1786000E-02   6.1786000E-02  
6  105   7.1947000E-02   7.1947000E-02  
6  106   8.6335000E-02   8.6335000E-02  
6  107   6.4363000E-02   6.4363000E-02  
6  108   4.4192000E-02   4.4192000E-02  
6  109   1.3370600E-01   1.3370600E-01  
6  110   8.7669000E-02   8.7669000E-02  
6  111   6.4428000E-02   6.4428000E-02  
6  112   6.1861000E-02   6.1861000E-02  
6  113   4.3874000E-02   4.3874000E-02  
6  114   5.2660000E-02   5.2660000E-02  
6  115   5.7308000E-02   5.7308000E-02  
6  116   6.9820000E-02   6.9820000E-02  
6  117   1.0949200E-01   1.0949200E-01  
6  118   1.2652300E-01   1.2652300E-01  
6  119   4.6378000E-02   4.6378000E-02  
6  120   5.8903000E-02   5.8903000E-02  
6  121   7.7621000E-02   7.7621000E-02  
6  122   1.4265400E-01   1.4265400E-01  
6  123   4.7247000E-02   4.7247000E-02  
6  124   4.4299000E-02   4.4299000E-02  
6  125   9.1863000E-02   9.1863000E-02  
6  126   8.0302000E-02   8.0302000E-02  
6  127   1.1855100E-01   1.1855100E-01  
7  1   9.8124000E-02   9.8124000E-02  
7  2   4.3222000E-02   4.3222000E-02  
7  3   6.4705000E-02   6.4705000E-02  
7  4   4.5447000E-02   4.5447000E-02  
7  5   4.5212000E-02   4.5212000E-02  
7  6   9.9320000E-02   9.9320000E-02  
7  7   8.7719000E-02   8.7719000E-02  
7  8   4.4801000E-02   4.4801000E-02  
7  9   6.9090000E-02   6.9090000E-02  
7  10   8.2488000E-02   8.2488000E-02  
7  11   6.0010000E-02   6.0010000E-02  
7  12   1.0752500E-01   1.0752500E-01  
7  13   6.8497000E-02   6.8497000E-02  
7  14   4.9421000E-02   4.9421000E-02  
7  15   1.1555700E-01   1.1555700E-01  
7  16   9.1438000E-02   9.1438000E-02  
7  17   6.7685000E-02   6.7685000E-02  
7  18   5.9187000E-02   5.9187000E-02  
7  19   5.4131000E-02   5.4131000E-02  
7  20   4.3432000E-02   4.3432000E-02  
7  21   4.2783000E-02   4.2783000E-02  
7  22   7.7378000E-02   7.7378000E-02  
7  23   4.3700000E-02   4.3700000E-02  
7  24   5.5072000E-02   5.5072000E-02  
7  25   4.5724000E-02   4.5724000E-02  
7  26   9.8336000E-02   9.8336000E-02  
7  27   1.1493300E-01   1.1493300E-01  
7  28   5.0734000E-02   5.0734000E-02  
7  29   5.0050000E-02   5.0050000E-02  
7  30   5.6700000E-02   5.6700000E-02  
7  31   1.1627900E-01   1.1627900E-01  
7  32   9.6013000E-02   9.6013000E-02  
7  33   4.9832000E-02   4.9832000E-02  
7  34   4.5044000E-02   4.5044000E-02  
7  35   1.8155000E-01   1.8155000E-01  
7  36   5.8683000E-02   5.8683000E-02  
7  37   5.6785000E-02   5.6785000E-02  
7  38   7.0178000E-02   7.0178000E-02  
7  39   1.0546100E-01   1.0546100E-01  
7  40   9.0464000E-02   9.0464000E-02  
7  41   1.7411500E-01   1.7411500E-01  
7  42   4.5928000E-02   4.5928000E-02  
7  43   5.4295000E-02   5.4295000E-02  
7  44   6.0224000E-02   6.0224000E-02  
7  45   5.9617000E-02   5.9617000E-02  
7  46   6.0590000E-02   6.0590000E-02  
7  47   5.3370000E-02   5.3370000E-02  
7  48   7.5951000E-02   7.5951000E-02  
7  49   5.1424000E-02   5.1424000E-02  
7  50   4.7203000E-02   4.7203000E-02  
7  51   5.7437000E-02   5.7437000E-02  
7  52   4.6094000E-02   4.6094000E-02  
7  53   5.9519000E-02   5.9519000E-02  
7  54   5.2884000E-02   5.2884000E-02  
7  55   1.1036800E-01   1.1036800E-01  
7  56   7.1561000E-02   7.1561000E-02  
7  57   6.5762000E-02   6.5762000E-02  
7  58   5.8227000E-02   5.8227000E-02  
7  59   6.1842000E-02   6.1842000E-02  
7  60   1.2314000E-01   1.2314000E-01  
7  61   7.1558000E-02   7.1558000E-02  
7  62   5.0003000E-02   5.0003000E-02  
7  63   8.0646000E-02   8.0646000E-02  
7  64   6.8587000E-02   6.8587000E-02  
7  65   1.0571300E-01   1.0571300E-01  
7  66   1.2671000E-01   1.2671000E-01  
7  67   5.7879000E-02   5.7879000E-02  
7  68   1.3489200E-01   1.3489200E-01  
7  69   6.4333000E-02   6.4333000E-02  
7  70   6.6009000E-02   6.6009000E-02  
7  71   8.9423000E-02   8.9423000E-02  
7  72   4.9979000E-02   4.9979000E-02  
7  73   5.2184000E-02   5.2184000E-02  
7  74   6.0199000E-02   6.0199000E-02  
7  75   4.5467000E-02   4.5467000E-02  
7  76   5.1336000E-02   5.1336000E-02  
7  77   5.1890000E-02   5.1890000E-02  
7  78   6.5912000E-02   6.5912000E-02  
7  79   6.4185000E-02   6.4185000E-02  
7  80   8.0536000E-02   8.0536000E-02  
7  81   1.2143000E-01   1.2143000E-01  
7  82   5.5821000E-02   5.5821000E-02  
7  83   6.3416000E-02   6.3416000E-02  
7  84   7.7385000E-02   7.7385000E-02  
7  85   4.3900000E-02   4.3900000E-02  
7  86   7.3122000E-02   7.3122000E-02  
7  87   6.1484000E-02   6.1484000E-02  
7  88   7.1950000E-02   7.1950000E-02  
7  89   7.3438000E-02   7.3438000E-02  
7  90   4.3244000E-02   4.3244000E-02  
7  91   9.8895000E-02   9.8895000E-02  
7  92   1.0637400E-01   1.0637400E-01  
7  93   4.5081000E-02   4.5081000E-02  
7  94   8.0380000E-02   8.0380000E-02  
7  95   6.0221000E-02   6.0221000E-02  
7  96   4.6791000E-02   4.6791000E-02  
7  97   1.8572600E-01   1.8572600E-01  
7  98   6.5645000E-02   6.5645000E-02  
7  99   6.1730000E-02   6.1730000E-02  
7  100   5.0541000E-02   5.0541000E-02  
7  101   7.2932000E-02   7.2932000E-02  
7  102   1.4958100E-01   1.4958100E-01  
7  103   1.5420400E-01   1.5420400E-01  
7  104   5.0778000E-02   5.0778000E-02  
7  105   6.5996000E-02   6.5996000E-02  
7  106   5.3127000E-02   5.3127000E-02  
7  107   4.9153000E-02   4.9153000E-02  
7  108   5.2897000E-02   5.2897000E-02  
7  109   1.8900900E-01   1.8900900E-01  
7  110   9.1853000E-02   9.1853000E-02  
7  111   8.5494000E-02   8.5494000E-02  
7  112   6.2501000E-02   6.2501000E-02  
7  113   4.6034000E-02   4.6034000E-02  
7  114   6.6717000E-02   6.6717000E-02  
7  115   4.3481000E-02   4.3481000E-02  
7  116   6.2989000E-02   6.2989000E-02  
7  117   1.1449600E-01   1.1449600E-01  
7  118   6.5665000E-02   6.5665000E-02  
7  119   4.8669000E-02   4.8669000E-02  
7  120   9.7651000E-02   9.7651000E-02  
7  121   7.4256000E-02   7.4256000E-02  
7  122   7.7968000E-02   7.7968000E-02  
7  123   5.1315000E-02   5.1315000E-02  
7  124   9.2761000E-02   9.2761000E-02  
7  125   7.2934000E-02   7.2934000E-02  
7  126   6.5857000E-02   6.5857000E-02  
7  127   6.0256000E-02   6.0256000E-02  
8  1   5.1512000E-02   5.1512000E-02  
8  2   4.5328000E-02   4.5328000E-02  
8  3   8.8260000E-02   8.8260000E-02  
8  4   4.6631000E-02   4.6631000E-02  
8  5   4.6551000E-02   4.6551000E-02  
8  6   5.1388000E-02   5.1388000E-02  
8  7   5.8187000E-02   5.8187000E-02  
8  8   7.8334000E-02   7.8334000E-02  
8  9   4.6162000E-02   4.6162000E-02  
8  10   1.3264000E-01   1.3264000E-01  
8  11   6.7624000E-02   6.7624000E-02  
8  12   9.2228000E-02   9.2228000E-02  
8  13   4.6414000E-02   4.6414000E-02  
8  14   5.0716000E-02   5.0716000E-02  
8  15   9.4538000E-02   9.4538000E-02  
8  16   5.1646000E-02   5.1646000E-02  
8  17   4.4719000E-02   4.4719000E-02  
8  18   4.6468000E-02   4.6468000E-02  
8  19   4.7932000E-02   4.7932000E-02  
8  20   4.7491000E-02   4.7491000E-02  
8  21   4.3079000E-02   4.3079000E-02  
8  22   5.4327000E-02   5.4327000E-02  
8  23   4.5815000E-02   4.5815000E-02  
8  24   5.9382000E-02   5.9382000E-02  
8  25   5.3696000E-02   5.3696000E-02  
8  26   7.6402000E-02   7.6402000E-02  
8  27   7.3206000E-02   7.3206000E-02  
8  28   4.7863000E-02   4.7863000E-02  
8  29   5.2548000E-02   5.2548000E-02  
8  30   4.8415000E-02   4.8415000E-02  
8  31   4.9349000E-02   4.9349000E-02  
8  32   1.0134300E-01   1.0134300E-01  
8  33   8.5678000E-02   8.5678000E-02  
8  34   6.6189000E-02   6.6189000E-02  
8  35   1.0856900E-01   1.0856900E-01  
8  36   9.7244000E-02   9.7244000E-02  
8  37   4.8617000E-02   4.8617000E-02  
8  38   4.9869000E-02   4.9869000E-02  
8  39   8.3751000E-02   8.3751000E-02  
8  40   1.2973300E-01   1.2973300E-01  
8  41   8.0732000E-02   8.0732000E-02  
8  42   4.9264000E-02   4.9264000E-02  
8  43   5.1371000E-02   5.1371000E-02  
8  44   6.3616000E-02   6.3616000E-02  
8  45   6.1301000E-02   6.1301000E-02  
8  46   4.8821000E-02   4.8821000E-02  
8  47   6.0209000E-02   6.0209000E-02  
8  48   4.6554000E-02   4.6554000E-02  
8  49   4.3451000E-02   4.3451000E-02  
8  50   4.6867000E-02   4.6867000E-02  
8  51   4.9367000E-02   4.9367000E-02  
8  52   4.5198000E-02   4.5198000E-02  
8  53   5.1994000E-02   5.1994000E-02  
8  54   8.6871000E-02   8.6871000E-02  
8  55   8.2417000E-02   8.2417000E-02  
8  56   8.6531000E-02   8.6531000E-02  
8  57   7.2033000E-02   7.2033000E-02  
8  58   4.6536000E-02   4.6536000E-02  
8  59   6.4852000E-02   6.4852000E-02  
8  60   7.9418000E-02   7.9418000E-02  
8  61   4.5980000E-02   4.5980000E-02  
8  62   5.5199000E-02   5.5199000E-02  
8  63   6.3209000E-02   6.3209000E-02  
8  64   6.1870000E-02   6.1870000E-02  
8  65   7.6315000E-02   7.6315000E-02  
8  66   6.5676000E-02   6.5676000E-02  
8  67   5.0320000E-02   5.0320000E-02  
8  68   1.1686600E-01   1.1686600E-01  
8  69   4.8547000E-02   4.8547000E-02  
8  70   6.8573000E-02   6.8573000E-02  
8  71   7.5541000E-02   7.5541000E-02  
8  72   4.6136000E-02   4.6136000E-02  
8  73   4.4162000E-02   4.4162000E-02  
8  74   4.7001000E-02   4.7001000E-02  
8  75   4.7052000E-02   4.7052000E-02  
8  76   7.3097000E-02   7.3097000E-02  
8  77   4.6888000E-02   4.6888000E-02  
8  78   5.0372000E-02   5.0372000E-02  
8  79   5.7716000E-02   5.7716000E-02  
8  80   4.3719000E-02   4.3719000E-02  
8  81   5.5797000E-02   5.5797000E-02  
8  82   5.9450000E-02   5.9450000E-02  
8  83   8.7659000E-02   8.7659000E-02  
8  84   7.4786000E-02   7.4786000E-02  
8  85   5.2621000E-02   5.2621000E-02  
8  86   6.7044000E-02   6.7044000E-02  
8  87   4.5218000E-02   4.5218000E-02  
8  88   5.8250000E-02   5.8250000E-02  
8  89   4.7302000E-02   4.7302000E-02  
8  90   5.0231000E-02   5.0231000E-02  
8  91   1.1121100E-01   1.1121100E-01  
8  92   8.5507000E-02   8.5507000E-02  
8  93   5.0796000E-02   5.0796000E-02  
8  94   5.3788000E-02   5.3788000E-02  
8  95   1.0839800E-01   1.0839800E-01  
8  96   5.1963000E-02   5.1963000E-02  
8  97   1.0553000E-01   1.0553000E-01  
8  98   6.8568000E-02   6.8568000E-02  
8  99   7.4611000E-02   7.4611000E-02  
8  100   4.8743000E-02   4.8743000E-02  
8  101   5.1107000E-02   5.1107000E-02  
8  102   5.1816000E-02   5.1816000E-02  
8  103   1.5558900E-01   1.5558900E-01  
8  104   4.4574000E-02   4.4574000E-02  
8  105   5.9223000E-02   5.9223000E-02  
8  106   4.4195000E-02   4.4195000E-02  
8  107   6.2995000E-02   6.2995000E-02  
8  108   5.2866000E-02   5.2866000E-02  
8  109   1.3061800E-01   1.3061800E-01  
8  110   7.9093000E-02   7.9093000E-02  
8  111   8.0414000E-02   8.0414000E-02  
8  112   5.7142000E-02   5.7142000E-02  
8  113   5.4520000E-02   5.4520000E-02  
8  114   4.8717000E-02   4.8717000E-02  
8  115   4.4225000E-02   4.4225000E-02  
8  116   5.0287000E-02   5.0287000E-02  
8  117   1.0331700E-01   1.0331700E-01  
8  118   5.2225000E-02   5.2225000E-02  
8  119   5.9763000E-02   5.9763000E-02  
8  120   9.8500000E-02   9.8500000E-02  
8  121   5.8267000E-02   5.8267000E-02  
8  122   4.5613000E-02   4.5613000E-02  
8  123   5.4119000E-02   5.4119000E-02  
8  124   6.8941000E-02   6.8941000E-02  
8  125   5.0442000E-02   5.0442000E-02  
8  126   4.6686000E-02   4.6686000E-02  
8  127   5.4847000E-02   5.4847000E-02  
9  1   5.7318000E-02   5.7318000E-02  
9  2   5.2930000E-02   5.2930000E-02  
9  3   8.9043000E-02   8.9043000E-02  
9  4   6.6482000E-02   6.6482000E-02  
9  5   4.8228000E-02   4.8228000E-02  
9  6   5.7958000E-02   5.7958000E-02  
9  7   7.8301000E-02   7.8301000E-02  
9  8   9.1861000E-02   9.1861000E-02  
9  9   4.9704000E-02   4.9704000E-02  
9  10   1.1489300E-01   1.1489300E-01  
9  11   5.4746000E-02   5.4746000E-02  
9  12   5.3866000E-02   5.3866000E-02  
9  13   5.9248000E-02   5.9248000E-02  
9  14   5.0264000E-02   5.0264000E-02  
9  15   5.0845000E-02   5.0845000E-02  
9  16   7.1766000E-02   7.1766000E-02  
9  17   4.2709000E-02   4.2709000E-02  
9  18   6.7493000E-02   6.7493000E-02  
9  19   1.2537000E-01   1.2537000E-01  
9  20   6.4312000E-02   6.4312000E-02  
9  21   4.3270000E-02   4.3270000E-02  
9  22   4.3536000E-02   4.3536000E-02  
9  23   4.3992000E-02   4.3992000E-02  
9  24   4.5310000E-02   4.5310000E-02  
9  25   5.8034000E-02   5.8034000E-02  
9  26   4.6052000E-02   4.6052000E-02  
9  27   4.9521000E-02   4.9521000E-02  
9  28   5.6966000E-02   5.6966000E-02  
9  29   6.4378000E-02   6.4378000E-02  
9  30   4.4414000E-02   4.4414000E-02  
9  31   4.4214000E-02   4.4214000E-02  
9  32   6.2109000E-02   6.2109000E-02  
9  33   7.7596000E-02   7.7596000E-02  
9  34   1.2121600E-01   1.2121600E-01  
9  35   4.6186000E-02   4.6186000E-02  
9  36   6.0190000E-02   6.0190000E-02  
9  37   4.9963000E-02   4.9963000E-02  
9  38   4.7992000E-02   4.7992000E-02  
9  39   5.2004000E-02   5.2004000E-02  
9  40   7.8813000E-02   7.8813000E-02  
9  41   6.2825000E-02   6.2825000E-02  
9  42   6.5461000E-02   6.5461000E-02  
9  43   4.9133000E-02   4.9133000E-02  
9  44   5.5871000E-02   5.5871000E-02  
9  45   6.6483000E-02   6.6483000E-02  
9  46   4.7468000E-02   4.7468000E-02  
9  47   5.1298000E-02   5.1298000E-02  
9  48   5.1331000E-02   5.1331000E-02  
9  49   4.7343000E-02   4.7343000E-02  
9  50   4.5704000E-02   4.5704000E-02  
9  51   5.8389000E-02   5.8389000E-02  
9  52   5.1467000E-02   5.1467000E-02  
9  53   9.1306000E-02   9.1306000E-02  
9  54   1.4551700E-01   1.4551700E-01  
9  55   6.3066000E-02   6.3066000E-02  
9  56   9.7353000E-02   9.7353000E-02  
9  57   4.3766000E-02   4.3766000E-02  
9  58   4.4092000E-02   4.4092000E-02  
9  59   5.0568000E-02   5.0568000E-02  
9  60   4.7484000E-02   4.7484000E-02  
9  61   4.4610000E-02   4.4610000E-02  
9  62   8.4929000E-02   8.4929000E-02  
9  63   7.8972000E-02   7.8972000E-02  
9  64   4.6330000E-02   4.6330000E-02  
9  65   4.5664000E-02   4.5664000E-02  
9  66   4.4281000E-02   4.4281000E-02  
9  67   4.6394000E-02   4.6394000E-02  
9  68   6.5763000E-02   6.5763000E-02  
9  69   5.4375000E-02   5.4375000E-02  
9  70   8.4015000E-02   8.4015000E-02  
9  71   5.9762000E-02   5.9762000E-02  
9  72   4.3772000E-02   4.3772000E-02  
9  73   4.4021000E-02   4.4021000E-02  
9  74   6.5634000E-02   6.5634000E-02  
9  75   5.2204000E-02   5.2204000E-02  
9  76   5.3024000E-02   5.3024000E-02  
9  77   4.7573000E-02   4.7573000E-02  
9  78   4.3457000E-02   4.3457000E-02  
9  79   4.8456000E-02   4.8456000E-02  
9  80   5.5148000E-02   5.5148000E-02  
9  81   4.4843000E-02   4.4843000E-02  
9  82   9.9040000E-02   9.9040000E-02  
9  83   9.3722000E-02   9.3722000E-02  
9  84   4.7663000E-02   4.7663000E-02  
9  85   6.1844000E-02   6.1844000E-02  
9  86   5.3056000E-02   5.3056000E-02  
9  87   4.3072000E-02   4.3072000E-02  
9  88   6.9404000E-02   6.9404000E-02  
9  89   4.9076000E-02   4.9076000E-02  
9  90   7.8347000E-02   7.8347000E-02  
9  91   8.4100000E-02   8.4100000E-02  
9  92   1.2179900E-01   1.2179900E-01  
9  93   6.5793000E-02   6.5793000E-02  
9  94   9.7286000E-02   9.7286000E-02  
9  95   5.1079000E-02   5.1079000E-02  
9  96   4.3462000E-02   4.3462000E-02  
9  97   4.5470000E-02   4.5470000E-02  
9  98   6.0729000E-02   6.0729000E-02  
9  99   4.2181000E-02   4.2181000E-02  
9  100   4.3511000E-02   4.3511000E-02  
9  101   4.1951000E-02   4.1951000E-02  
9  102   9.6998000E-02   9.6998000E-02  
9  103   1.0927700E-01   1.0927700E-01  
9  104   6.3778000E-02   6.3778000E-02  
9  105   5.6137000E-02   5.6137000E-02  
9  106   4.8851000E-02   4.8851000E-02  
9  107   5.5140000E-02   5.5140000E-02  
9  108   5.0925000E-02   5.0925000E-02  
9  109   4.6083000E-02   4.6083000E-02  
9  110   5.0643000E-02   5.0643000E-02  
9  111   6.2465000E-02   6.2465000E-02  
9  112   4.5889000E-02   4.5889000E-02  
9  113   7.4825000E-02   7.4825000E-02  
9  114   6.2541000E-02   6.2541000E-02  
9  115   5.1800000E-02   5.1800000E-02  
9  116   4.5630000E-02   4.5630000E-02  
9  117   1.5042400E-01   1.5042400E-01  
9  118   5.8253000E-02   5.8253000E-02  
9  119   6.2553000E-02   6.2553000E-02  
9  120   7.6046000E-02   7.6046000E-02  
9  121   5.4209000E-02   5.4209000E-02  
9  122   6.7813000E-02   6.7813000E-02  
9  123   5.2915000E-02   5.2915000E-02  
9  124   6.2553000E-02   6.2553000E-02  
9  125   5.3812000E-02   5.3812000E-02  
9  126   7.5646000E-02   7.5646000E-02  
9  127   4.4478000E-02   4.4478000E-02  
10  1   9.1905000E-02   9.1905000E-02  
10  2   6.1062000E-02   6.1062000E-02  
10  3   8.7092000E-02   8.7092000E-02  
10  4   4.9398000E-02   4.9398000E-02  
10  5   5.3551000E-02   5.3551000E-02  
10  6   1.1826000E-01   1.1826000E-01  
10  7   8.8709000E-02   8.8709000E-02  
10  8   1.0194100E-01   1.0194100E-01  
10  9   6.3511000E-02   6.3511000E-02  
10  10   5.6834000E-02   5.6834000E-02  
10  11   5.7739000E-02   5.7739000E-02  
10  12   4.5696000E-02   4.5696000E-02  
10  13   4.4596000E-02   4.4596000E-02  
10  14   8.4645000E-02   8.4645000E-02  
10  15   5.2348000E-02   5.2348000E-02  
10  16   8.9460000E-02   8.9460000E-02  
10  17   4.4036000E-02   4.4036000E-02  
10  18   8.2281000E-02   8.2281000E-02  
10  19   1.1633200E-01   1.1633200E-01  
10  20   5.4207000E-02   5.4207000E-02  
10  21   4.2550000E-02   4.2550000E-02  
10  22   5.0226000E-02   5.0226000E-02  
10  23   4.6410000E-02   4.6410000E-02  
10  24   4.5020000E-02   4.5020000E-02  
10  25   6.4682000E-02   6.4682000E-02  
10  26   4.3783000E-02   4.3783000E-02  
10  27   4.8188000E-02   4.8188000E-02  
10  28   5.5938000E-02   5.5938000E-02  
10  29   4.5998000E-02   4.5998000E-02  
10  30   4.8604000E-02   4.8604000E-02  
10  31   4.5943000E-02   4.5943000E-02  
10  32   4.8559000E-02   4.8559000E-02  
10  33   6.2015000E-02   6.2015000E-02  
10  34   1.0200400E-01   1.0200400E-01  
10  35   4.6120000E-02   4.6120000E-02  
10  36   7.9126000E-02   7.9126000E-02  
10  37   5.0935000E-02   5.0935000E-02  
10  38   5.1954000E-02   5.1954000E-02  
10  39   5.4513000E-02   5.4513000E-02  
10  40   1.6426400E-01   1.6426400E-01  
10  41   6.6061000E-02   6.6061000E-02  
10  42   7.2463000E-02   7.2463000E-02  
10  43   4.6002000E-02   4.6002000E-02  
10  44   4.3699000E-02   4.3699000E-02  
10  45   7.0386000E-02   7.0386000E-02  
10  46   4.9055000E-02   4.9055000E-02  
10  47   4.8936000E-02   4.8936000E-02  
10  48   4.5232000E-02   4.5232000E-02  
10  49   5.3643000E-02   5.3643000E-02  
10  50   4.4083000E-02   4.4083000E-02  
10  51   6.0782000E-02   6.0782000E-02  
10  52   5.9349000E-02   5.9349000E-02  
10  53   1.2182600E-01   1.2182600E-01  
10  54   1.3032400E-01   1.3032400E-01  
10  55   5.2689000E-02   5.2689000E-02  
10  56   1.0542400E-01   1.0542400E-01  
10  57   4.3958000E-02   4.3958000E-02  
10  58   4.9005000E-02   4.9005000E-02  
10  59   4.2923000E-02   4.2923000E-02  
10  60   5.9264000E-02   5.9264000E-02  
10  61   4.8797000E-02   4.8797000E-02  
10  62   7.8662000E-02   7.8662000E-02  
10  63   6.4504000E-02   6.4504000E-02  
10  64   4.8931000E-02   4.8931000E-02  
10  65   5.8180000E-02   5.8180000E-02  
10  66   4.3862000E-02   4.3862000E-02  
10  67   4.5559000E-02   4.5559000E-02  
10  68   5.2910000E-02   5.2910000E-02  
10  69   5.0690000E-02   5.0690000E-02  
10  70   1.2804400E-01   1.2804400E-01  
10  71   4.9169000E-02   4.9169000E-02  
10  72   4.3556000E-02   4.3556000E-02  
