Iter  Part  GoF  Model_Output  
5  101   6.5537000E-02   6.5537000E-02  
5  102   8.1703000E-02   8.1703000E-02  
5  103   6.8178000E-02   6.8178000E-02  
5  104   6.4861000E-02   6.4861000E-02  
5  105   7.8986000E-02   7.8986000E-02  
5  106   9.5874000E-02   9.5874000E-02  
5  107   1.1303500E-01   1.1303500E-01  
5  108   6.8606000E-02   6.8606000E-02  
5  109   1.1427300E-01   1.1427300E-01  
5  110   6.9254000E-02   6.9254000E-02  
5  111   6.8610000E-02   6.8610000E-02  
5  112   6.8234000E-02   6.8234000E-02  
5  113   1.0986000E-01   1.0986000E-01  
5  114   1.0805600E-01   1.0805600E-01  
5  115   7.5398000E-02   7.5398000E-02  
5  116   7.2136000E-02   7.2136000E-02  
5  117   6.3814000E-02   6.3814000E-02  
5  118   6.4837000E-02   6.4837000E-02  
5  119   9.9071000E-02   9.9071000E-02  
5  120   1.3613800E-01   1.3613800E-01  
5  121   7.1046000E-02   7.1046000E-02  
5  122   6.4876000E-02   6.4876000E-02  
5  123   9.3164000E-02   9.3164000E-02  
5  124   6.3060000E-02   6.3060000E-02  
5  125   8.0830000E-02   8.0830000E-02  
5  126   1.1898800E-01   1.1898800E-01  
5  127   6.5676000E-02   6.5676000E-02  
6  1   1.0967500E-01   1.0967500E-01  
6  2   7.8953000E-02   7.8953000E-02  
6  3   6.8356000E-02   6.8356000E-02  
6  4   9.2684000E-02   9.2684000E-02  
6  5   6.8632000E-02   6.8632000E-02  
6  6   6.9386000E-02   6.9386000E-02  
6  7   7.4362000E-02   7.4362000E-02  
6  8   5.3798000E-02   5.3798000E-02  
6  9   9.6964000E-02   9.6964000E-02  
6  10   6.2267000E-02   6.2267000E-02  
6  11   6.7541000E-02   6.7541000E-02  
6  12   7.0394000E-02   7.0394000E-02  
6  13   7.2900000E-02   7.2900000E-02  
6  14   6.8905000E-02   6.8905000E-02  
6  15   1.1062700E-01   1.1062700E-01  
6  16   1.2587400E-01   1.2587400E-01  
6  17   9.0653000E-02   9.0653000E-02  
6  18   6.6564000E-02   6.6564000E-02  
6  19   7.1125000E-02   7.1125000E-02  
6  20   1.4122500E-01   1.4122500E-01  
6  21   8.1293000E-02   8.1293000E-02  
6  22   1.2071800E-01   1.2071800E-01  
6  23   9.4445000E-02   9.4445000E-02  
6  24   6.8777000E-02   6.8777000E-02  
6  25   1.2793800E-01   1.2793800E-01  
6  26   7.2509000E-02   7.2509000E-02  
6  27   9.2804000E-02   9.2804000E-02  
6  28   9.3415000E-02   9.3415000E-02  
6  29   8.1402000E-02   8.1402000E-02  
6  30   7.6599000E-02   7.6599000E-02  
6  31   8.5758000E-02   8.5758000E-02  
6  32   8.0502000E-02   8.0502000E-02  
6  33   7.4603000E-02   7.4603000E-02  
6  34   9.6064000E-02   9.6064000E-02  
6  35   8.2063000E-02   8.2063000E-02  
6  36   7.0883000E-02   7.0883000E-02  
6  37   9.0936000E-02   9.0936000E-02  
6  38   7.0232000E-02   7.0232000E-02  
6  39   7.8602000E-02   7.8602000E-02  
6  40   7.1011000E-02   7.1011000E-02  
6  41   1.2698500E-01   1.2698500E-01  
6  42   7.2876000E-02   7.2876000E-02  
6  43   7.2288000E-02   7.2288000E-02  
6  44   6.5995000E-02   6.5995000E-02  
6  45   1.0380700E-01   1.0380700E-01  
6  46   6.2743000E-02   6.2743000E-02  
6  47   1.0767800E-01   1.0767800E-01  
6  48   7.6817000E-02   7.6817000E-02  
6  49   1.1474000E-01   1.1474000E-01  
6  50   8.2126000E-02   8.2126000E-02  
6  51   9.4012000E-02   9.4012000E-02  
6  52   6.8621000E-02   6.8621000E-02  
6  53   6.6967000E-02   6.6967000E-02  
6  54   6.9653000E-02   6.9653000E-02  
6  55   1.1882900E-01   1.1882900E-01  
6  56   6.8615000E-02   6.8615000E-02  
6  57   7.1076000E-02   7.1076000E-02  
6  58   6.9030000E-02   6.9030000E-02  
6  59   7.9979000E-02   7.9979000E-02  
6  60   8.5565000E-02   8.5565000E-02  
6  61   7.0156000E-02   7.0156000E-02  
6  62   7.4863000E-02   7.4863000E-02  
6  63   7.1735000E-02   7.1735000E-02  
6  64   7.5477000E-02   7.5477000E-02  
6  65   7.1622000E-02   7.1622000E-02  
6  66   5.9561000E-02   5.9561000E-02  
6  67   1.3295100E-01   1.3295100E-01  
6  68   6.8037000E-02   6.8037000E-02  
6  69   1.0633600E-01   1.0633600E-01  
6  70   1.2725300E-01   1.2725300E-01  
6  71   8.0084000E-02   8.0084000E-02  
6  72   1.3333600E-01   1.3333600E-01  
6  73   6.6856000E-02   6.6856000E-02  
6  74   7.7459000E-02   7.7459000E-02  
6  75   7.9860000E-02   7.9860000E-02  
6  76   8.0377000E-02   8.0377000E-02  
6  77   6.4623000E-02   6.4623000E-02  
6  78   6.9043000E-02   6.9043000E-02  
6  79   8.5457000E-02   8.5457000E-02  
6  80   8.0579000E-02   8.0579000E-02  
6  81   7.2284000E-02   7.2284000E-02  
6  82   9.4258000E-02   9.4258000E-02  
6  83   7.6084000E-02   7.6084000E-02  
6  84   6.2573000E-02   6.2573000E-02  
6  85   6.8453000E-02   6.8453000E-02  
6  86   8.6282000E-02   8.6282000E-02  
6  87   8.6576000E-02   8.6576000E-02  
6  88   6.5409000E-02   6.5409000E-02  
6  89   8.4735000E-02   8.4735000E-02  
6  90   7.4139000E-02   7.4139000E-02  
6  91   7.4120000E-02   7.4120000E-02  
6  92   8.8105000E-02   8.8105000E-02  
6  93   6.9815000E-02   6.9815000E-02  
6  94   7.8196000E-02   7.8196000E-02  
6  95   6.9098000E-02   6.9098000E-02  
6  96   7.1011000E-02   7.1011000E-02  
6  97   9.9263000E-02   9.9263000E-02  
6  98   1.2344400E-01   1.2344400E-01  
6  99   1.2449800E-01   1.2449800E-01  
6  100   7.5732000E-02   7.5732000E-02  
6  101   5.7256000E-02   5.7256000E-02  
6  102   7.6461000E-02   7.6461000E-02  
6  103   6.9888000E-02   6.9888000E-02  
6  104   6.9726000E-02   6.9726000E-02  
6  105   7.1333000E-02   7.1333000E-02  
6  106   1.4076400E-01   1.4076400E-01  
6  107   9.6402000E-02   9.6402000E-02  
6  108   7.3424000E-02   7.3424000E-02  
6  109   1.0781400E-01   1.0781400E-01  
6  110   6.8666000E-02   6.8666000E-02  
6  111   6.6919000E-02   6.6919000E-02  
6  112   6.8648000E-02   6.8648000E-02  
6  113   8.9680000E-02   8.9680000E-02  
6  114   1.0624900E-01   1.0624900E-01  
6  115   7.8131000E-02   7.8131000E-02  
6  116   6.6955000E-02   6.6955000E-02  
6  117   6.4613000E-02   6.4613000E-02  
6  118   6.4217000E-02   6.4217000E-02  
6  119   8.9488000E-02   8.9488000E-02  
6  120   9.4260000E-02   9.4260000E-02  
6  121   6.4426000E-02   6.4426000E-02  
6  122   6.4189000E-02   6.4189000E-02  
6  123   7.7993000E-02   7.7993000E-02  
6  124   6.9989000E-02   6.9989000E-02  
6  125   7.8141000E-02   7.8141000E-02  
6  126   7.9011000E-02   7.9011000E-02  
6  127   7.5157000E-02   7.5157000E-02  
7  1   8.4983000E-02   8.4983000E-02  
7  2   6.6522000E-02   6.6522000E-02  
7  3   6.3406000E-02   6.3406000E-02  
7  4   6.8419000E-02   6.8419000E-02  
7  5   6.4519000E-02   6.4519000E-02  
7  6   7.2268000E-02   7.2268000E-02  
7  7   6.7092000E-02   6.7092000E-02  
7  8   5.6708000E-02   5.6708000E-02  
7  9   7.3463000E-02   7.3463000E-02  
7  10   6.0077000E-02   6.0077000E-02  
7  11   6.4912000E-02   6.4912000E-02  
7  12   8.7450000E-02   8.7450000E-02  
7  13   6.5501000E-02   6.5501000E-02  
7  14   6.7762000E-02   6.7762000E-02  
7  15   7.3890000E-02   7.3890000E-02  
7  16   8.7333000E-02   8.7333000E-02  
7  17   7.2562000E-02   7.2562000E-02  
7  18   6.6810000E-02   6.6810000E-02  
7  19   1.1103300E-01   1.1103300E-01  
7  20   1.2099400E-01   1.2099400E-01  
7  21   7.1749000E-02   7.1749000E-02  
7  22   1.0869300E-01   1.0869300E-01  
7  23   8.5226000E-02   8.5226000E-02  
7  24   6.4448000E-02   6.4448000E-02  
7  25   8.0024000E-02   8.0024000E-02  
7  26   6.8247000E-02   6.8247000E-02  
7  27   9.0421000E-02   9.0421000E-02  
7  28   1.1390700E-01   1.1390700E-01  
7  29   8.4467000E-02   8.4467000E-02  
7  30   7.5175000E-02   7.5175000E-02  
7  31   7.5548000E-02   7.5548000E-02  
7  32   6.6324000E-02   6.6324000E-02  
7  33   8.9057000E-02   8.9057000E-02  
7  34   1.3191600E-01   1.3191600E-01  
7  35   6.9284000E-02   6.9284000E-02  
7  36   7.1886000E-02   7.1886000E-02  
7  37   1.0330000E-01   1.0330000E-01  
7  38   6.9471000E-02   6.9471000E-02  
7  39   6.9376000E-02   6.9376000E-02  
7  40   6.9639000E-02   6.9639000E-02  
7  41   8.5144000E-02   8.5144000E-02  
7  42   7.6398000E-02   7.6398000E-02  
7  43   6.9588000E-02   6.9588000E-02  
7  44   6.3378000E-02   6.3378000E-02  
7  45   1.2988600E-01   1.2988600E-01  
7  46   8.7609000E-02   8.7609000E-02  
7  47   8.2766000E-02   8.2766000E-02  
7  48   7.9060000E-02   7.9060000E-02  
7  49   1.0764000E-01   1.0764000E-01  
7  50   8.3316000E-02   8.3316000E-02  
7  51   7.5551000E-02   7.5551000E-02  
7  52   7.1440000E-02   7.1440000E-02  
7  53   6.5285000E-02   6.5285000E-02  
7  54   6.8898000E-02   6.8898000E-02  
7  55   1.0253600E-01   1.0253600E-01  
7  56   6.4795000E-02   6.4795000E-02  
7  57   7.0991000E-02   7.0991000E-02  
7  58   6.5838000E-02   6.5838000E-02  
7  59   8.5557000E-02   8.5557000E-02  
7  60   1.1457200E-01   1.1457200E-01  
7  61   6.5451000E-02   6.5451000E-02  
7  62   7.4606000E-02   7.4606000E-02  
7  63   6.4739000E-02   6.4739000E-02  
7  64   6.5700000E-02   6.5700000E-02  
7  65   6.6522000E-02   6.6522000E-02  
7  66   5.7304000E-02   5.7304000E-02  
7  67   8.2117000E-02   8.2117000E-02  
7  68   6.4889000E-02   6.4889000E-02  
7  69   9.0376000E-02   9.0376000E-02  
7  70   1.4727500E-01   1.4727500E-01  
7  71   6.9416000E-02   6.9416000E-02  
7  72   7.9198000E-02   7.9198000E-02  
7  73   6.5456000E-02   6.5456000E-02  
7  74   6.1645000E-02   6.1645000E-02  
7  75   7.1394000E-02   7.1394000E-02  
7  76   7.4457000E-02   7.4457000E-02  
7  77   5.6901000E-02   5.6901000E-02  
7  78   6.1333000E-02   6.1333000E-02  
7  79   7.2373000E-02   7.2373000E-02  
7  80   7.0467000E-02   7.0467000E-02  
7  81   6.6016000E-02   6.6016000E-02  
7  82   8.2703000E-02   8.2703000E-02  
7  83   7.3622000E-02   7.3622000E-02  
7  84   6.2127000E-02   6.2127000E-02  
7  85   6.8345000E-02   6.8345000E-02  
7  86   8.7264000E-02   8.7264000E-02  
7  87   6.9854000E-02   6.9854000E-02  
7  88   6.4155000E-02   6.4155000E-02  
7  89   7.5158000E-02   7.5158000E-02  
7  90   6.4528000E-02   6.4528000E-02  
7  91   7.2844000E-02   7.2844000E-02  
7  92   7.3322000E-02   7.3322000E-02  
7  93   7.1135000E-02   7.1135000E-02  
7  94   7.0864000E-02   7.0864000E-02  
7  95   6.6083000E-02   6.6083000E-02  
7  96   7.5625000E-02   7.5625000E-02  
7  97   7.1744000E-02   7.1744000E-02  
7  98   9.6448000E-02   9.6448000E-02  
7  99   1.6179200E-01   1.6179200E-01  
7  100   7.5396000E-02   7.5396000E-02  
7  101   5.7358000E-02   5.7358000E-02  
7  102   6.8424000E-02   6.8424000E-02  
7  103   7.2941000E-02   7.2941000E-02  
7  104   9.7463000E-02   9.7463000E-02  
7  105   6.6166000E-02   6.6166000E-02  
7  106   8.5334000E-02   8.5334000E-02  
7  107   7.4481000E-02   7.4481000E-02  
7  108   6.1167000E-02   6.1167000E-02  
7  109   7.9730000E-02   7.9730000E-02  
7  110   5.9756000E-02   5.9756000E-02  
7  111   6.3659000E-02   6.3659000E-02  
7  112   6.5888000E-02   6.5888000E-02  
7  113   7.3614000E-02   7.3614000E-02  
7  114   8.8071000E-02   8.8071000E-02  
7  115   6.4369000E-02   6.4369000E-02  
7  116   7.0215000E-02   7.0215000E-02  
7  117   6.4908000E-02   6.4908000E-02  
7  118   6.4607000E-02   6.4607000E-02  
7  119   7.5754000E-02   7.5754000E-02  
7  120   7.3113000E-02   7.3113000E-02  
7  121   6.6988000E-02   6.6988000E-02  
7  122   6.4422000E-02   6.4422000E-02  
7  123   8.3813000E-02   8.3813000E-02  
7  124   6.6725000E-02   6.6725000E-02  
7  125   9.9488000E-02   9.9488000E-02  
7  126   7.3265000E-02   7.3265000E-02  
7  127   7.1592000E-02   7.1592000E-02  
8  1   7.8558000E-02   7.8558000E-02  
8  2   6.4738000E-02   6.4738000E-02  
8  3   5.6156000E-02   5.6156000E-02  
8  4   7.7464000E-02   7.7464000E-02  
8  5   5.6525000E-02   5.6525000E-02  
8  6   6.7400000E-02   6.7400000E-02  
8  7   6.6111000E-02   6.6111000E-02  
8  8   6.0210000E-02   6.0210000E-02  
8  9   1.2798600E-01   1.2798600E-01  
8  10   5.7894000E-02   5.7894000E-02  
8  11   6.0047000E-02   6.0047000E-02  
8  12   8.1208000E-02   8.1208000E-02  
8  13   6.8102000E-02   6.8102000E-02  
8  14   6.9869000E-02   6.9869000E-02  
8  15   8.5722000E-02   8.5722000E-02  
8  16   6.2868000E-02   6.2868000E-02  
8  17   6.7460000E-02   6.7460000E-02  
8  18   7.3749000E-02   7.3749000E-02  
8  19   8.4340000E-02   8.4340000E-02  
8  20   7.8444000E-02   7.8444000E-02  
8  21   7.0522000E-02   7.0522000E-02  
8  22   7.1759000E-02   7.1759000E-02  
8  23   7.0289000E-02   7.0289000E-02  
8  24   6.7234000E-02   6.7234000E-02  
8  25   1.0157400E-01   1.0157400E-01  
8  26   9.4188000E-02   9.4188000E-02  
8  27   8.8288000E-02   8.8288000E-02  
8  28   8.2697000E-02   8.2697000E-02  
8  29   8.6210000E-02   8.6210000E-02  
8  30   6.7980000E-02   6.7980000E-02  
8  31   7.0191000E-02   7.0191000E-02  
8  32   6.4648000E-02   6.4648000E-02  
8  33   7.9506000E-02   7.9506000E-02  
8  34   1.3008600E-01   1.3008600E-01  
8  35   8.8369000E-02   8.8369000E-02  
8  36   9.2137000E-02   9.2137000E-02  
8  37   8.2302000E-02   8.2302000E-02  
8  38   6.7236000E-02   6.7236000E-02  
8  39   9.6941000E-02   9.6941000E-02  
8  40   7.3918000E-02   7.3918000E-02  
8  41   6.9158000E-02   6.9158000E-02  
8  42   6.0325000E-02   6.0325000E-02  
8  43   5.6370000E-02   5.6370000E-02  
8  44   5.6126000E-02   5.6126000E-02  
8  45   1.0280700E-01   1.0280700E-01  
8  46   9.1247000E-02   9.1247000E-02  
8  47   6.6705000E-02   6.6705000E-02  
8  48   7.0255000E-02   7.0255000E-02  
8  49   7.8680000E-02   7.8680000E-02  
8  50   7.1080000E-02   7.1080000E-02  
8  51   6.2415000E-02   6.2415000E-02  
8  52   6.7178000E-02   6.7178000E-02  
8  53   6.5678000E-02   6.5678000E-02  
8  54   6.9111000E-02   6.9111000E-02  
8  55   7.9823000E-02   7.9823000E-02  
8  56   6.1592000E-02   6.1592000E-02  
8  57   7.2892000E-02   7.2892000E-02  
8  58   6.7967000E-02   6.7967000E-02  
8  59   6.9892000E-02   6.9892000E-02  
8  60   8.5120000E-02   8.5120000E-02  
8  61   5.8079000E-02   5.8079000E-02  
8  62   7.7030000E-02   7.7030000E-02  
8  63   6.3444000E-02   6.3444000E-02  
8  64   6.9094000E-02   6.9094000E-02  
8  65   5.6049000E-02   5.6049000E-02  
8  66   5.4665000E-02   5.4665000E-02  
8  67   7.3705000E-02   7.3705000E-02  
8  68   6.4486000E-02   6.4486000E-02  
8  69   6.8546000E-02   6.8546000E-02  
8  70   1.2725100E-01   1.2725100E-01  
8  71   6.2762000E-02   6.2762000E-02  
8  72   5.8297000E-02   5.8297000E-02  
8  73   6.1556000E-02   6.1556000E-02  
8  74   5.8607000E-02   5.8607000E-02  
8  75   6.1045000E-02   6.1045000E-02  
8  76   7.5249000E-02   7.5249000E-02  
8  77   6.2419000E-02   6.2419000E-02  
8  78   7.6264000E-02   7.6264000E-02  
8  79   6.9637000E-02   6.9637000E-02  
8  80   6.0384000E-02   6.0384000E-02  
8  81   6.3661000E-02   6.3661000E-02  
8  82   6.5886000E-02   6.5886000E-02  
8  83   7.5475000E-02   7.5475000E-02  
8  84   6.8793000E-02   6.8793000E-02  
8  85   6.5118000E-02   6.5118000E-02  
8  86   8.4217000E-02   8.4217000E-02  
8  87   6.3192000E-02   6.3192000E-02  
8  88   6.4753000E-02   6.4753000E-02  
8  89   6.6783000E-02   6.6783000E-02  
8  90   5.6933000E-02   5.6933000E-02  
8  91   7.5307000E-02   7.5307000E-02  
8  92   6.6335000E-02   6.6335000E-02  
8  93   6.6132000E-02   6.6132000E-02  
8  94   6.6390000E-02   6.6390000E-02  
8  95   6.3844000E-02   6.3844000E-02  
8  96   8.6537000E-02   8.6537000E-02  
8  97   7.8666000E-02   7.8666000E-02  
8  98   7.0408000E-02   7.0408000E-02  
8  99   8.3730000E-02   8.3730000E-02  
8  100   8.8836000E-02   8.8836000E-02  
8  101   5.8349000E-02   5.8349000E-02  
8  102   6.8773000E-02   6.8773000E-02  
8  103   6.7547000E-02   6.7547000E-02  
8  104   1.1019100E-01   1.1019100E-01  
8  105   7.3256000E-02   7.3256000E-02  
8  106   7.7680000E-02   7.7680000E-02  
8  107   6.0497000E-02   6.0497000E-02  
8  108   5.9843000E-02   5.9843000E-02  
8  109   7.0054000E-02   7.0054000E-02  
8  110   5.9875000E-02   5.9875000E-02  
8  111   5.8882000E-02   5.8882000E-02  
8  112   6.1511000E-02   6.1511000E-02  
8  113   6.9464000E-02   6.9464000E-02  
8  114   7.3077000E-02   7.3077000E-02  
8  115   5.5526000E-02   5.5526000E-02  
8  116   6.8277000E-02   6.8277000E-02  
8  117   6.5105000E-02   6.5105000E-02  
8  118   6.2747000E-02   6.2747000E-02  
8  119   7.5919000E-02   7.5919000E-02  
8  120   6.5534000E-02   6.5534000E-02  
8  121   6.8861000E-02   6.8861000E-02  
8  122   6.5485000E-02   6.5485000E-02  
8  123   7.8923000E-02   7.8923000E-02  
8  124   6.8474000E-02   6.8474000E-02  
8  125   1.0246800E-01   1.0246800E-01  
8  126   1.1740800E-01   1.1740800E-01  
8  127   6.9314000E-02   6.9314000E-02  
9  1   6.7689000E-02   6.7689000E-02  
9  2   6.0984000E-02   6.0984000E-02  
9  3   6.1880000E-02   6.1880000E-02  
9  4   6.9276000E-02   6.9276000E-02  
9  5   5.4345000E-02   5.4345000E-02  
9  6   7.1460000E-02   7.1460000E-02  
9  7   6.5283000E-02   6.5283000E-02  
9  8   5.9591000E-02   5.9591000E-02  
9  9   1.2440000E-01   1.2440000E-01  
9  10   5.6527000E-02   5.6527000E-02  
9  11   6.0336000E-02   6.0336000E-02  
9  12   6.7226000E-02   6.7226000E-02  
9  13   6.6660000E-02   6.6660000E-02  
9  14   6.7223000E-02   6.7223000E-02  
9  15   7.5471000E-02   7.5471000E-02  
9  16   7.4203000E-02   7.4203000E-02  
9  17   6.5181000E-02   6.5181000E-02  
9  18   6.9752000E-02   6.9752000E-02  
9  19   7.4039000E-02   7.4039000E-02  
9  20   7.3539000E-02   7.3539000E-02  
9  21   7.3573000E-02   7.3573000E-02  
9  22   6.1705000E-02   6.1705000E-02  
9  23   9.0658000E-02   9.0658000E-02  
9  24   6.6732000E-02   6.6732000E-02  
9  25   9.9309000E-02   9.9309000E-02  
9  26   9.1248000E-02   9.1248000E-02  
9  27   8.6895000E-02   8.6895000E-02  
9  28   7.0890000E-02   7.0890000E-02  
9  29   7.3985000E-02   7.3985000E-02  
9  30   6.2325000E-02   6.2325000E-02  
9  31   6.9883000E-02   6.9883000E-02  
9  32   6.2391000E-02   6.2391000E-02  
9  33   6.7261000E-02   6.7261000E-02  
9  34   7.3319000E-02   7.3319000E-02  
9  35   7.2059000E-02   7.2059000E-02  
9  36   8.3487000E-02   8.3487000E-02  
9  37   7.1770000E-02   7.1770000E-02  
9  38   5.9775000E-02   5.9775000E-02  
9  39   1.4159400E-01   1.4159400E-01  
9  40   6.6118000E-02   6.6118000E-02  
9  41   7.8411000E-02   7.8411000E-02  
9  42   5.2881000E-02   5.2881000E-02  
9  43   6.0715000E-02   6.0715000E-02  
9  44   5.4841000E-02   5.4841000E-02  
9  45   6.3541000E-02   6.3541000E-02  
9  46   9.1571000E-02   9.1571000E-02  
9  47   6.2967000E-02   6.2967000E-02  
9  48   6.4619000E-02   6.4619000E-02  
9  49   7.0729000E-02   7.0729000E-02  
9  50   6.5639000E-02   6.5639000E-02  
9  51   5.8936000E-02   5.8936000E-02  
9  52   5.7289000E-02   5.7289000E-02  
9  53   6.7023000E-02   6.7023000E-02  
9  54   6.3781000E-02   6.3781000E-02  
9  55   6.4755000E-02   6.4755000E-02  
9  56   5.7608000E-02   5.7608000E-02  
9  57   6.7976000E-02   6.7976000E-02  
9  58   6.3956000E-02   6.3956000E-02  
9  59   8.1792000E-02   8.1792000E-02  
9  60   6.7675000E-02   6.7675000E-02  
9  61   6.1059000E-02   6.1059000E-02  
9  62   8.0797000E-02   8.0797000E-02  
9  63   6.5017000E-02   6.5017000E-02  
9  64   6.3713000E-02   6.3713000E-02  
9  65   5.4021000E-02   5.4021000E-02  
9  66   6.0171000E-02   6.0171000E-02  
9  67   9.0678000E-02   9.0678000E-02  
9  68   6.2809000E-02   6.2809000E-02  
9  69   7.0151000E-02   7.0151000E-02  
9  70   8.3015000E-02   8.3015000E-02  
9  71   6.3741000E-02   6.3741000E-02  
9  72   5.8908000E-02   5.8908000E-02  
9  73   5.9033000E-02   5.9033000E-02  
9  74   5.8706000E-02   5.8706000E-02  
9  75   5.8957000E-02   5.8957000E-02  
9  76   7.5288000E-02   7.5288000E-02  
9  77   6.5665000E-02   6.5665000E-02  
9  78   8.4355000E-02   8.4355000E-02  
9  79   7.5623000E-02   7.5623000E-02  
9  80   6.0127000E-02   6.0127000E-02  
9  81   6.6016000E-02   6.6016000E-02  
9  82   7.5751000E-02   7.5751000E-02  
9  83   6.3983000E-02   6.3983000E-02  
9  84   6.7071000E-02   6.7071000E-02  
9  85   6.3810000E-02   6.3810000E-02  
9  86   6.7867000E-02   6.7867000E-02  
9  87   6.4300000E-02   6.4300000E-02  
9  88   6.2905000E-02   6.2905000E-02  
9  89   6.5125000E-02   6.5125000E-02  
9  90   6.3009000E-02   6.3009000E-02  
9  91   7.3073000E-02   7.3073000E-02  
9  92   6.0744000E-02   6.0744000E-02  
9  93   7.0947000E-02   7.0947000E-02  
9  94   5.7524000E-02   5.7524000E-02  
9  95   6.6090000E-02   6.6090000E-02  
9  96   7.6517000E-02   7.6517000E-02  
9  97   7.2109000E-02   7.2109000E-02  
9  98   7.2409000E-02   7.2409000E-02  
9  99   8.4057000E-02   8.4057000E-02  
9  100   9.0094000E-02   9.0094000E-02  
9  101   6.3439000E-02   6.3439000E-02  
9  102   6.6650000E-02   6.6650000E-02  
9  103   6.3434000E-02   6.3434000E-02  
9  104   9.4613000E-02   9.4613000E-02  
9  105   7.0236000E-02   7.0236000E-02  
9  106   8.5896000E-02   8.5896000E-02  
9  107   5.3436000E-02   5.3436000E-02  
9  108   6.0092000E-02   6.0092000E-02  
9  109   9.1224000E-02   9.1224000E-02  
9  110   5.9092000E-02   5.9092000E-02  
9  111   5.5348000E-02   5.5348000E-02  
9  112   5.3249000E-02   5.3249000E-02  
9  113   6.7442000E-02   6.7442000E-02  
9  114   6.1379000E-02   6.1379000E-02  
9  115   5.8675000E-02   5.8675000E-02  
9  116   6.4523000E-02   6.4523000E-02  
9  117   6.4605000E-02   6.4605000E-02  
9  118   5.9890000E-02   5.9890000E-02  
9  119   6.9764000E-02   6.9764000E-02  
9  120   6.1047000E-02   6.1047000E-02  
9  121   6.1617000E-02   6.1617000E-02  
9  122   6.5160000E-02   6.5160000E-02  
9  123   7.3921000E-02   7.3921000E-02  
9  124   6.6370000E-02   6.6370000E-02  
9  125   7.6206000E-02   7.6206000E-02  
9  126   1.2245500E-01   1.2245500E-01  
9  127   6.6132000E-02   6.6132000E-02  
10  1   6.0804000E-02   6.0804000E-02  
10  2   5.5710000E-02   5.5710000E-02  
10  3   6.4648000E-02   6.4648000E-02  
10  4   6.5394000E-02   6.5394000E-02  
10  5   5.6141000E-02   5.6141000E-02  
10  6   6.9320000E-02   6.9320000E-02  
10  7   6.3367000E-02   6.3367000E-02  
10  8   5.5820000E-02   5.5820000E-02  
10  9   8.5854000E-02   8.5854000E-02  
10  10   5.6383000E-02   5.6383000E-02  
10  11   6.2874000E-02   6.2874000E-02  
10  12   6.5450000E-02   6.5450000E-02  
10  13   7.1474000E-02   7.1474000E-02  
10  14   6.1894000E-02   6.1894000E-02  
10  15   5.9718000E-02   5.9718000E-02  
10  16   7.0909000E-02   7.0909000E-02  
10  17   5.5392000E-02   5.5392000E-02  
10  18   6.5264000E-02   6.5264000E-02  
10  19   7.8123000E-02   7.8123000E-02  
10  20   8.3732000E-02   8.3732000E-02  
10  21   7.0272000E-02   7.0272000E-02  
10  22   6.1421000E-02   6.1421000E-02  
10  23   6.4666000E-02   6.4666000E-02  
10  24   6.4382000E-02   6.4382000E-02  
10  25   9.3954000E-02   9.3954000E-02  
10  26   6.5342000E-02   6.5342000E-02  
10  27   7.0401000E-02   7.0401000E-02  
10  28   9.1279000E-02   9.1279000E-02  
10  29   6.7062000E-02   6.7062000E-02  
10  30   6.2570000E-02   6.2570000E-02  
10  31   7.3204000E-02   7.3204000E-02  
10  32   6.0960000E-02   6.0960000E-02  
10  33   7.0102000E-02   7.0102000E-02  
10  34   7.3040000E-02   7.3040000E-02  
10  35   5.6392000E-02   5.6392000E-02  
10  36   7.6387000E-02   7.6387000E-02  
10  37   8.1071000E-02   8.1071000E-02  
10  38   5.4668000E-02   5.4668000E-02  
10  39   1.4558900E-01   1.4558900E-01  
10  40   6.5754000E-02   6.5754000E-02  
10  41   7.3381000E-02   7.3381000E-02  
10  42   5.5427000E-02   5.5427000E-02  
10  43   6.0801000E-02   6.0801000E-02  
10  44   6.0047000E-02   6.0047000E-02  
10  45   5.7110000E-02   5.7110000E-02  
10  46   8.2191000E-02   8.2191000E-02  
10  47   6.4743000E-02   6.4743000E-02  
10  48   5.8930000E-02   5.8930000E-02  
10  49   6.8660000E-02   6.8660000E-02  
10  50   6.9075000E-02   6.9075000E-02  
10  51   5.9355000E-02   5.9355000E-02  
10  52   5.6911000E-02   5.6911000E-02  
10  53   6.6573000E-02   6.6573000E-02  
10  54   6.9235000E-02   6.9235000E-02  
10  55   6.4628000E-02   6.4628000E-02  
10  56   5.6173000E-02   5.6173000E-02  
10  57   6.2285000E-02   6.2285000E-02  
10  58   5.9996000E-02   5.9996000E-02  
10  59   1.0025200E-01   1.0025200E-01  
10  60   8.5734000E-02   8.5734000E-02  
10  61   5.8876000E-02   5.8876000E-02  
10  62   6.8832000E-02   6.8832000E-02  
10  63   6.2675000E-02   6.2675000E-02  
10  64   6.1652000E-02   6.1652000E-02  
10  65   5.6519000E-02   5.6519000E-02  
10  66   6.1541000E-02   6.1541000E-02  
10  67   8.5832000E-02   8.5832000E-02  
10  68   6.1377000E-02   6.1377000E-02  
10  69   6.7148000E-02   6.7148000E-02  
10  70   6.5116000E-02   6.5116000E-02  
10  71   6.5142000E-02   6.5142000E-02  
10  72   5.7912000E-02   5.7912000E-02  
