Iter  Part  GoF  Model_Output  
5  100   6.9824162E+02   6.9824162E+02  
5  101   7.0847219E+02   7.0847219E+02  
5  102   7.7443635E+02   7.7443635E+02  
5  103   7.4586058E+02   7.4586058E+02  
5  104   7.1736517E+02   7.1736517E+02  
5  105   7.1307902E+02   7.1307902E+02  
5  106   7.1205905E+02   7.1205905E+02  
5  107   7.6088219E+02   7.6088219E+02  
5  108   6.9249065E+02   6.9249065E+02  
5  109   6.9925525E+02   6.9925525E+02  
5  110   7.8299363E+02   7.8299363E+02  
5  111   7.0439179E+02   7.0439179E+02  
5  112   7.3092095E+02   7.3092095E+02  
5  113   7.4043991E+02   7.4043991E+02  
5  114   7.4213011E+02   7.4213011E+02  
5  115   7.4812846E+02   7.4812846E+02  
5  116   7.6128459E+02   7.6128459E+02  
5  117   7.1376871E+02   7.1376871E+02  
5  118   7.4180882E+02   7.4180882E+02  
5  119   7.4516375E+02   7.4516375E+02  
5  120   7.5822194E+02   7.5822194E+02  
5  121   8.0123072E+02   8.0123072E+02  
5  122   8.2155653E+02   8.2155653E+02  
5  123   7.9100282E+02   7.9100282E+02  
5  124   7.1803906E+02   7.1803906E+02  
5  125   7.6836449E+02   7.6836449E+02  
5  126   6.8999615E+02   6.8999615E+02  
5  127   7.5741548E+02   7.5741548E+02  
6  1   7.2489450E+02   7.2489450E+02  
6  2   7.1182294E+02   7.1182294E+02  
6  3   7.6984538E+02   7.6984538E+02  
6  4   7.1457182E+02   7.1457182E+02  
6  5   7.4394211E+02   7.4394211E+02  
6  6   7.4264525E+02   7.4264525E+02  
6  7   7.0126844E+02   7.0126844E+02  
6  8   7.0620010E+02   7.0620010E+02  
6  9   7.0201764E+02   7.0201764E+02  
6  10   7.3215106E+02   7.3215106E+02  
6  11   6.9713965E+02   6.9713965E+02  
6  12   7.1139097E+02   7.1139097E+02  
6  13   7.5835210E+02   7.5835210E+02  
6  14   7.3401932E+02   7.3401932E+02  
6  15   7.2646168E+02   7.2646168E+02  
6  16   7.6875462E+02   7.6875462E+02  
6  17   7.2527582E+02   7.2527582E+02  
6  18   7.0131203E+02   7.0131203E+02  
6  19   7.6247823E+02   7.6247823E+02  
6  20   7.2521331E+02   7.2521331E+02  
6  21   7.1705653E+02   7.1705653E+02  
6  22   7.1614389E+02   7.1614389E+02  
6  23   7.3374809E+02   7.3374809E+02  
6  24   7.1012008E+02   7.1012008E+02  
6  25   7.5500139E+02   7.5500139E+02  
6  26   1.0069335E+03   1.0069335E+03  
6  27   7.7224439E+02   7.7224439E+02  
6  28   6.8847581E+02   6.8847581E+02  
6  29   7.2944310E+02   7.2944310E+02  
6  30   6.9973702E+02   6.9973702E+02  
6  31   7.0373465E+02   7.0373465E+02  
6  32   6.8860637E+02   6.8860637E+02  
6  33   7.1977038E+02   7.1977038E+02  
6  34   7.1319757E+02   7.1319757E+02  
6  35   7.9133824E+02   7.9133824E+02  
6  36   7.4073237E+02   7.4073237E+02  
6  37   7.4040959E+02   7.4040959E+02  
6  38   7.1014655E+02   7.1014655E+02  
6  39   8.1765200E+02   8.1765200E+02  
6  40   7.2238684E+02   7.2238684E+02  
6  41   7.2941347E+02   7.2941347E+02  
6  42   6.9640268E+02   6.9640268E+02  
6  43   6.9232202E+02   6.9232202E+02  
6  44   7.1929525E+02   7.1929525E+02  
6  45   6.9598245E+02   6.9598245E+02  
6  46   7.2037378E+02   7.2037378E+02  
6  47   6.9119128E+02   6.9119128E+02  
6  48   8.6225662E+02   8.6225662E+02  
6  49   7.9437039E+02   7.9437039E+02  
6  50   6.9526082E+02   6.9526082E+02  
6  51   7.5725704E+02   7.5725704E+02  
6  52   7.0550084E+02   7.0550084E+02  
6  53   6.9664790E+02   6.9664790E+02  
6  54   7.1121197E+02   7.1121197E+02  
6  55   6.9266595E+02   6.9266595E+02  
6  56   7.2746741E+02   7.2746741E+02  
6  57   7.2983892E+02   7.2983892E+02  
6  58   7.2415395E+02   7.2415395E+02  
6  59   7.6111387E+02   7.6111387E+02  
6  60   8.7773569E+02   8.7773569E+02  
6  61   7.6818538E+02   7.6818538E+02  
6  62   7.4915770E+02   7.4915770E+02  
6  63   7.0448848E+02   7.0448848E+02  
6  64   6.9252143E+02   6.9252143E+02  
6  65   6.9535367E+02   6.9535367E+02  
6  66   7.1803057E+02   7.1803057E+02  
6  67   7.2183138E+02   7.2183138E+02  
6  68   7.2019626E+02   7.2019626E+02  
6  69   7.2403367E+02   7.2403367E+02  
6  70   7.6815900E+02   7.6815900E+02  
6  71   7.0288386E+02   7.0288386E+02  
6  72   6.9835029E+02   6.9835029E+02  
6  73   8.6106092E+02   8.6106092E+02  
6  74   7.2930578E+02   7.2930578E+02  
6  75   6.8723067E+02   6.8723067E+02  
6  76   7.3685812E+02   7.3685812E+02  
6  77   7.1002312E+02   7.1002312E+02  
6  78   6.9806269E+02   6.9806269E+02  
6  79   6.9712676E+02   6.9712676E+02  
6  80   7.1383621E+02   7.1383621E+02  
6  81   7.8136702E+02   7.8136702E+02  
6  82   7.2423657E+02   7.2423657E+02  
6  83   6.9478355E+02   6.9478355E+02  
6  84   6.9505481E+02   6.9505481E+02  
6  85   7.2330884E+02   7.2330884E+02  
6  86   7.2355609E+02   7.2355609E+02  
6  87   7.1966823E+02   7.1966823E+02  
6  88   7.1807187E+02   7.1807187E+02  
6  89   7.1611006E+02   7.1611006E+02  
6  90   7.1750924E+02   7.1750924E+02  
6  91   6.9504883E+02   6.9504883E+02  
6  92   7.7767965E+02   7.7767965E+02  
6  93   7.1638262E+02   7.1638262E+02  
6  94   6.8718671E+02   6.8718671E+02  
6  95   7.0556648E+02   7.0556648E+02  
6  96   7.7251510E+02   7.7251510E+02  
6  97   7.2473029E+02   7.2473029E+02  
6  98   7.2932885E+02   7.2932885E+02  
6  99   7.0635411E+02   7.0635411E+02  
6  100   6.9375908E+02   6.9375908E+02  
6  101   7.1533620E+02   7.1533620E+02  
6  102   7.4731113E+02   7.4731113E+02  
6  103   7.5615665E+02   7.5615665E+02  
6  104   7.1588308E+02   7.1588308E+02  
6  105   7.3225861E+02   7.3225861E+02  
6  106   7.1726793E+02   7.1726793E+02  
6  107   7.2844731E+02   7.2844731E+02  
6  108   6.9104909E+02   6.9104909E+02  
6  109   6.9379694E+02   6.9379694E+02  
6  110   7.4784599E+02   7.4784599E+02  
6  111   7.0718399E+02   7.0718399E+02  
6  112   6.9626618E+02   6.9626618E+02  
6  113   7.3470830E+02   7.3470830E+02  
6  114   7.1326824E+02   7.1326824E+02  
6  115   7.1162650E+02   7.1162650E+02  
6  116   7.6639175E+02   7.6639175E+02  
6  117   6.9019956E+02   6.9019956E+02  
6  118   7.4033716E+02   7.4033716E+02  
6  119   7.1099953E+02   7.1099953E+02  
6  120   7.0978957E+02   7.0978957E+02  
6  121   7.9755944E+02   7.9755944E+02  
6  122   7.4716175E+02   7.4716175E+02  
6  123   7.2453688E+02   7.2453688E+02  
6  124   7.2314901E+02   7.2314901E+02  
6  125   7.7779754E+02   7.7779754E+02  
6  126   6.8681066E+02   6.8681066E+02  
6  127   7.3877151E+02   7.3877151E+02  
7  1   7.2321143E+02   7.2321143E+02  
7  2   7.0243669E+02   7.0243669E+02  
7  3   7.2331869E+02   7.2331869E+02  
7  4   6.8896878E+02   6.8896878E+02  
7  5   7.4995848E+02   7.4995848E+02  
7  6   7.0802055E+02   7.0802055E+02  
7  7   6.9879321E+02   6.9879321E+02  
7  8   6.8779841E+02   6.8779841E+02  
7  9   6.9075365E+02   6.9075365E+02  
7  10   7.2021892E+02   7.2021892E+02  
7  11   7.3320290E+02   7.3320290E+02  
7  12   7.4516868E+02   7.4516868E+02  
7  13   7.2790196E+02   7.2790196E+02  
7  14   7.4638891E+02   7.4638891E+02  
7  15   7.5020892E+02   7.5020892E+02  
7  16   7.3760591E+02   7.3760591E+02  
7  17   7.1634160E+02   7.1634160E+02  
7  18   6.9298033E+02   6.9298033E+02  
7  19   7.2566030E+02   7.2566030E+02  
7  20   7.3428277E+02   7.3428277E+02  
7  21   7.1670884E+02   7.1670884E+02  
7  22   7.2982049E+02   7.2982049E+02  
7  23   7.2795921E+02   7.2795921E+02  
7  24   7.0857910E+02   7.0857910E+02  
7  25   7.0971499E+02   7.0971499E+02  
7  26   7.1139510E+02   7.1139510E+02  
7  27   7.4416273E+02   7.4416273E+02  
7  28   6.9358339E+02   6.9358339E+02  
7  29   7.4660432E+02   7.4660432E+02  
7  30   6.9451310E+02   6.9451310E+02  
7  31   7.0433445E+02   7.0433445E+02  
7  32   7.0121558E+02   7.0121558E+02  
7  33   7.1269070E+02   7.1269070E+02  
7  34   7.3223929E+02   7.3223929E+02  
7  35   7.3456666E+02   7.3456666E+02  
7  36   7.1185456E+02   7.1185456E+02  
7  37   7.2873697E+02   7.2873697E+02  
7  38   7.0851548E+02   7.0851548E+02  
7  39   7.8900984E+02   7.8900984E+02  
7  40   7.1659963E+02   7.1659963E+02  
7  41   7.6310189E+02   7.6310189E+02  
7  42   7.2986277E+02   7.2986277E+02  
7  43   7.0298179E+02   7.0298179E+02  
7  44   7.3729679E+02   7.3729679E+02  
7  45   7.0938492E+02   7.0938492E+02  
7  46   7.0136884E+02   7.0136884E+02  
7  47   6.8407590E+02   6.8407590E+02  
7  48   8.0248760E+02   8.0248760E+02  
7  49   7.1154235E+02   7.1154235E+02  
7  50   6.9893664E+02   6.9893664E+02  
7  51   7.8878987E+02   7.8878987E+02  
7  52   6.9067493E+02   6.9067493E+02  
7  53   8.2983573E+02   8.2983573E+02  
7  54   6.9880934E+02   6.9880934E+02  
7  55   6.8935059E+02   6.8935059E+02  
7  56   6.9404353E+02   6.9404353E+02  
7  57   7.3133758E+02   7.3133758E+02  
7  58   7.2837141E+02   7.2837141E+02  
7  59   7.5894334E+02   7.5894334E+02  
7  60   8.5379027E+02   8.5379027E+02  
7  61   8.1467402E+02   8.1467402E+02  
7  62   6.9508207E+02   6.9508207E+02  
7  63   6.9367402E+02   6.9367402E+02  
7  64   6.9849398E+02   6.9849398E+02  
7  65   6.9939931E+02   6.9939931E+02  
7  66   7.0180396E+02   7.0180396E+02  
7  67   7.6770630E+02   7.6770630E+02  
7  68   7.1622956E+02   7.1622956E+02  
7  69   7.3603108E+02   7.3603108E+02  
7  70   7.4684496E+02   7.4684496E+02  
7  71   6.9528816E+02   6.9528816E+02  
7  72   6.8873224E+02   6.8873224E+02  
7  73   9.2685565E+02   9.2685565E+02  
7  74   7.2745610E+02   7.2745610E+02  
7  75   6.8925174E+02   6.8925174E+02  
7  76   6.9776695E+02   6.9776695E+02  
7  77   6.9584502E+02   6.9584502E+02  
7  78   6.8957278E+02   6.8957278E+02  
7  79   6.9938122E+02   6.9938122E+02  
7  80   7.5506953E+02   7.5506953E+02  
7  81   6.9973499E+02   6.9973499E+02  
7  82   7.2397219E+02   7.2397219E+02  
7  83   7.0764443E+02   7.0764443E+02  
7  84   6.8800127E+02   6.8800127E+02  
7  85   6.9724952E+02   6.9724952E+02  
7  86   7.0470711E+02   7.0470711E+02  
7  87   6.9669733E+02   6.9669733E+02  
7  88   7.0519664E+02   7.0519664E+02  
7  89   7.0102913E+02   7.0102913E+02  
7  90   7.0595008E+02   7.0595008E+02  
7  91   6.9331249E+02   6.9331249E+02  
7  92   7.0988066E+02   7.0988066E+02  
7  93   7.2279077E+02   7.2279077E+02  
7  94   7.5802411E+02   7.5802411E+02  
7  95   6.9122679E+02   6.9122679E+02  
7  96   6.8645839E+02   6.8645839E+02  
7  97   7.4156311E+02   7.4156311E+02  
7  98   7.5408022E+02   7.5408022E+02  
7  99   7.0731536E+02   7.0731536E+02  
7  100   6.9585468E+02   6.9585468E+02  
7  101   7.2018592E+02   7.2018592E+02  
7  102   7.2240776E+02   7.2240776E+02  
7  103   8.0322901E+02   8.0322901E+02  
7  104   7.5367099E+02   7.5367099E+02  
7  105   7.4390861E+02   7.4390861E+02  
7  106   7.0707328E+02   7.0707328E+02  
7  107   6.9205454E+02   6.9205454E+02  
7  108   6.9259077E+02   6.9259077E+02  
7  109   7.0207428E+02   7.0207428E+02  
7  110   7.1689327E+02   7.1689327E+02  
7  111   7.2287543E+02   7.2287543E+02  
7  112   7.1840691E+02   7.1840691E+02  
7  113   7.2867884E+02   7.2867884E+02  
7  114   7.3449846E+02   7.3449846E+02  
7  115   7.4479403E+02   7.4479403E+02  
7  116   7.5322065E+02   7.5322065E+02  
7  117   6.8673334E+02   6.8673334E+02  
7  118   6.9348140E+02   6.9348140E+02  
7  119   7.0078372E+02   7.0078372E+02  
7  120   6.9809433E+02   6.9809433E+02  
7  121   7.4708368E+02   7.4708368E+02  
7  122   6.9951453E+02   6.9951453E+02  
7  123   7.6722155E+02   7.6722155E+02  
7  124   7.2885245E+02   7.2885245E+02  
7  125   7.5981677E+02   7.5981677E+02  
7  126   6.8994551E+02   6.8994551E+02  
7  127   6.9178666E+02   6.9178666E+02  
8  1   7.1325707E+02   7.1325707E+02  
8  2   7.0159205E+02   7.0159205E+02  
8  3   7.1260159E+02   7.1260159E+02  
8  4   6.9186314E+02   6.9186314E+02  
8  5   7.2637384E+02   7.2637384E+02  
8  6   6.8466672E+02   6.8466672E+02  
8  7   6.9079043E+02   6.9079043E+02  
8  8   6.8595728E+02   6.8595728E+02  
8  9   6.8630467E+02   6.8630467E+02  
8  10   7.1501644E+02   7.1501644E+02  
8  11   7.1485998E+02   7.1485998E+02  
8  12   7.9551143E+02   7.9551143E+02  
8  13   6.9743677E+02   6.9743677E+02  
8  14   7.4815453E+02   7.4815453E+02  
8  15   7.1755790E+02   7.1755790E+02  
8  16   7.1225378E+02   7.1225378E+02  
8  17   6.9006519E+02   6.9006519E+02  
8  18   6.9233493E+02   6.9233493E+02  
8  19   7.0377428E+02   7.0377428E+02  
8  20   7.0160681E+02   7.0160681E+02  
8  21   7.1093103E+02   7.1093103E+02  
8  22   7.5285300E+02   7.5285300E+02  
8  23   7.2455036E+02   7.2455036E+02  
8  24   6.9456244E+02   6.9456244E+02  
8  25   6.8650151E+02   6.8650151E+02  
8  26   6.8894203E+02   6.8894203E+02  
8  27   7.2442888E+02   7.2442888E+02  
8  28   6.8810662E+02   6.8810662E+02  
8  29   7.5219229E+02   7.5219229E+02  
8  30   6.9189146E+02   6.9189146E+02  
8  31   6.9508030E+02   6.9508030E+02  
8  32   7.2244372E+02   7.2244372E+02  
8  33   7.0609118E+02   7.0609118E+02  
8  34   6.9933289E+02   6.9933289E+02  
8  35   6.9682804E+02   6.9682804E+02  
8  36   7.0094050E+02   7.0094050E+02  
8  37   7.2797225E+02   7.2797225E+02  
8  38   7.1502429E+02   7.1502429E+02  
8  39   7.0512125E+02   7.0512125E+02  
8  40   7.1660952E+02   7.1660952E+02  
8  41   7.3178639E+02   7.3178639E+02  
8  42   7.1382015E+02   7.1382015E+02  
8  43   7.0663562E+02   7.0663562E+02  
8  44   7.3151913E+02   7.3151913E+02  
8  45   7.0796053E+02   7.0796053E+02  
8  46   6.8994009E+02   6.8994009E+02  
8  47   6.8732621E+02   6.8732621E+02  
8  48   7.0820559E+02   7.0820559E+02  
8  49   6.8564441E+02   6.8564441E+02  
8  50   7.8141205E+02   7.8141205E+02  
8  51   7.8246026E+02   7.8246026E+02  
8  52   6.9196055E+02   6.9196055E+02  
8  53   7.5262099E+02   7.5262099E+02  
8  54   7.3117226E+02   7.3117226E+02  
8  55   6.8914652E+02   6.8914652E+02  
8  56   6.8943068E+02   6.8943068E+02  
8  57   7.1910871E+02   7.1910871E+02  
8  58   7.1820045E+02   7.1820045E+02  
8  59   7.2493102E+02   7.2493102E+02  
8  60   8.1079656E+02   8.1079656E+02  
8  61   7.5057437E+02   7.5057437E+02  
8  62   6.8658291E+02   6.8658291E+02  
8  63   6.8729784E+02   6.8729784E+02  
8  64   7.5694766E+02   7.5694766E+02  
8  65   6.9579697E+02   6.9579697E+02  
8  66   6.9544374E+02   6.9544374E+02  
8  67   7.7880321E+02   7.7880321E+02  
8  68   7.3855116E+02   7.3855116E+02  
8  69   7.2086057E+02   7.2086057E+02  
8  70   7.1935670E+02   7.1935670E+02  
8  71   6.8757234E+02   6.8757234E+02  
8  72   7.3546201E+02   7.3546201E+02  
8  73   6.9583185E+02   6.9583185E+02  
8  74   7.0743930E+02   7.0743930E+02  
8  75   7.7618610E+02   7.7618610E+02  
8  76   6.9721070E+02   6.9721070E+02  
8  77   6.9007523E+02   6.9007523E+02  
8  78   6.9203965E+02   6.9203965E+02  
8  79   6.9521248E+02   6.9521248E+02  
8  80   7.0165722E+02   7.0165722E+02  
8  81   6.8711871E+02   6.8711871E+02  
8  82   7.4888148E+02   7.4888148E+02  
8  83   7.0522501E+02   7.0522501E+02  
8  84   6.9137934E+02   6.9137934E+02  
8  85   6.9852058E+02   6.9852058E+02  
8  86   6.8357628E+02   6.8357628E+02  
8  87   6.9479061E+02   6.9479061E+02  
8  88   7.0418382E+02   7.0418382E+02  
8  89   6.9132790E+02   6.9132790E+02  
8  90   6.9466273E+02   6.9466273E+02  
8  91   6.9072415E+02   6.9072415E+02  
8  92   6.8819730E+02   6.8819730E+02  
8  93   7.2510163E+02   7.2510163E+02  
8  94   6.9574932E+02   6.9574932E+02  
8  95   7.1054217E+02   7.1054217E+02  
8  96   6.8675614E+02   6.8675614E+02  
8  97   7.3528991E+02   7.3528991E+02  
8  98   7.2307321E+02   7.2307321E+02  
8  99   7.0452525E+02   7.0452525E+02  
8  100   6.9235753E+02   6.9235753E+02  
8  101   7.3059886E+02   7.3059886E+02  
8  102   7.1008469E+02   7.1008469E+02  
8  103   6.8844846E+02   6.8844846E+02  
8  104   7.0970734E+02   7.0970734E+02  
8  105   7.2807442E+02   7.2807442E+02  
8  106   6.9409199E+02   6.9409199E+02  
8  107   7.4126430E+02   7.4126430E+02  
8  108   6.9096625E+02   6.9096625E+02  
8  109   7.0597489E+02   7.0597489E+02  
8  110   7.0178285E+02   7.0178285E+02  
8  111   7.1737963E+02   7.1737963E+02  
8  112   7.4472834E+02   7.4472834E+02  
8  113   7.2303720E+02   7.2303720E+02  
8  114   7.1914973E+02   7.1914973E+02  
8  115   7.2534987E+02   7.2534987E+02  
8  116   7.1772758E+02   7.1772758E+02  
8  117   6.9132626E+02   6.9132626E+02  
8  118   6.9714022E+02   6.9714022E+02  
8  119   6.8812800E+02   6.8812800E+02  
8  120   6.9733616E+02   6.9733616E+02  
8  121   6.9505841E+02   6.9505841E+02  
8  122   6.8525048E+02   6.8525048E+02  
8  123   7.4228396E+02   7.4228396E+02  
8  124   7.1531310E+02   7.1531310E+02  
8  125   7.3346399E+02   7.3346399E+02  
8  126   6.8810469E+02   6.8810469E+02  
8  127   6.9129624E+02   6.9129624E+02  
9  1   7.0678396E+02   7.0678396E+02  
9  2   6.9277371E+02   6.9277371E+02  
9  3   7.1031564E+02   7.1031564E+02  
9  4   6.9241158E+02   6.9241158E+02  
9  5   7.0168317E+02   7.0168317E+02  
9  6   6.8483965E+02   6.8483965E+02  
9  7   6.8958430E+02   6.8958430E+02  
9  8   6.8831692E+02   6.8831692E+02  
9  9   6.8560587E+02   6.8560587E+02  
9  10   7.0310350E+02   7.0310350E+02  
9  11   6.9827236E+02   6.9827236E+02  
9  12   7.2867314E+02   7.2867314E+02  
9  13   6.9233269E+02   6.9233269E+02  
9  14   7.1510857E+02   7.1510857E+02  
9  15   6.8866600E+02   6.8866600E+02  
9  16   7.2249884E+02   7.2249884E+02  
9  17   6.8478775E+02   6.8478775E+02  
9  18   6.9250108E+02   6.9250108E+02  
9  19   6.9283125E+02   6.9283125E+02  
9  20   6.9164488E+02   6.9164488E+02  
9  21   6.9693456E+02   6.9693456E+02  
9  22   6.9250630E+02   6.9250630E+02  
9  23   7.1335607E+02   7.1335607E+02  
9  24   6.8954380E+02   6.8954380E+02  
9  25   6.8855559E+02   6.8855559E+02  
9  26   6.9430014E+02   6.9430014E+02  
9  27   6.9536953E+02   6.9536953E+02  
9  28   6.8684173E+02   6.8684173E+02  
9  29   7.1589981E+02   7.1589981E+02  
9  30   7.1030584E+02   7.1030584E+02  
9  31   6.8650155E+02   6.8650155E+02  
9  32   7.5743084E+02   7.5743084E+02  
9  33   7.1111686E+02   7.1111686E+02  
9  34   6.8741439E+02   6.8741439E+02  
9  35   7.0226722E+02   7.0226722E+02  
9  36   6.8806822E+02   6.8806822E+02  
9  37   7.1297597E+02   7.1297597E+02  
9  38   7.2861556E+02   7.2861556E+02  
9  39   6.9965352E+02   6.9965352E+02  
9  40   7.0977320E+02   7.0977320E+02  
9  41   7.0710339E+02   7.0710339E+02  
9  42   7.0064064E+02   7.0064064E+02  
9  43   7.1159166E+02   7.1159166E+02  
9  44   6.9259246E+02   6.9259246E+02  
9  45   6.9608977E+02   6.9608977E+02  
9  46   6.8430070E+02   6.8430070E+02  
9  47   6.8750698E+02   6.8750698E+02  
9  48   6.9406005E+02   6.9406005E+02  
9  49   6.9169295E+02   6.9169295E+02  
9  50   6.9341340E+02   6.9341340E+02  
9  51   7.2017519E+02   7.2017519E+02  
9  52   6.8946283E+02   6.8946283E+02  
9  53   7.2093037E+02   7.2093037E+02  
9  54   7.5054983E+02   7.5054983E+02  
9  55   6.9062304E+02   6.9062304E+02  
9  56   6.9703033E+02   6.9703033E+02  
9  57   7.0415669E+02   7.0415669E+02  
9  58   6.9924294E+02   6.9924294E+02  
9  59   7.0558915E+02   7.0558915E+02  
9  60   7.1780569E+02   7.1780569E+02  
9  61   6.9793139E+02   6.9793139E+02  
9  62   6.9305291E+02   6.9305291E+02  
9  63   6.9091817E+02   6.9091817E+02  
9  64   7.2256943E+02   7.2256943E+02  
9  65   6.8665292E+02   6.8665292E+02  
9  66   6.8998075E+02   6.8998075E+02  
9  67   7.3537977E+02   7.3537977E+02  
9  68   7.3481260E+02   7.3481260E+02  
9  69   6.9661750E+02   6.9661750E+02  
9  70   7.2519587E+02   7.2519587E+02  
9  71   7.2218927E+02   7.2218927E+02  
9  72   6.9158975E+02   6.9158975E+02  
9  73   7.0098006E+02   7.0098006E+02  
9  74   6.9504048E+02   6.9504048E+02  
9  75   7.7642756E+02   7.7642756E+02  
9  76   6.9525517E+02   6.9525517E+02  
9  77   6.8648199E+02   6.8648199E+02  
9  78   7.0182887E+02   7.0182887E+02  
9  79   6.8862175E+02   6.8862175E+02  
9  80   6.9461890E+02   6.9461890E+02  
9  81   6.8381612E+02   6.8381612E+02  
9  82   7.8947260E+02   7.8947260E+02  
9  83   7.2424886E+02   7.2424886E+02  
9  84   6.8907712E+02   6.8907712E+02  
9  85   6.9371458E+02   6.9371458E+02  
9  86   6.8690462E+02   6.8690462E+02  
9  87   6.8831124E+02   6.8831124E+02  
9  88   7.0740869E+02   7.0740869E+02  
9  89   6.9885735E+02   6.9885735E+02  
9  90   7.0300141E+02   7.0300141E+02  
9  91   6.9004544E+02   6.9004544E+02  
9  92   6.8659250E+02   6.8659250E+02  
9  93   7.0736198E+02   7.0736198E+02  
9  94   7.0031311E+02   7.0031311E+02  
9  95   7.0273976E+02   7.0273976E+02  
9  96   6.9960842E+02   6.9960842E+02  
9  97   7.0309982E+02   7.0309982E+02  
9  98   7.0613110E+02   7.0613110E+02  
9  99   7.1568826E+02   7.1568826E+02  
9  100   6.9312711E+02   6.9312711E+02  
9  101   7.2739429E+02   7.2739429E+02  
9  102   6.9840900E+02   6.9840900E+02  
9  103   7.0244547E+02   7.0244547E+02  
9  104   6.9918461E+02   6.9918461E+02  
9  105   7.0923192E+02   7.0923192E+02  
9  106   6.8443057E+02   6.8443057E+02  
9  107   6.8934315E+02   6.8934315E+02  
9  108   6.8840855E+02   6.8840855E+02  
9  109   7.1403602E+02   7.1403602E+02  
9  110   6.9346362E+02   6.9346362E+02  
9  111   6.9514674E+02   6.9514674E+02  
9  112   7.3650498E+02   7.3650498E+02  
9  113   7.0557502E+02   7.0557502E+02  
9  114   7.4608340E+02   7.4608340E+02  
9  115   6.9741281E+02   6.9741281E+02  
9  116   6.9109670E+02   6.9109670E+02  
9  117   6.9551458E+02   6.9551458E+02  
9  118   6.9679109E+02   6.9679109E+02  
9  119   6.8402527E+02   6.8402527E+02  
9  120   7.0079472E+02   7.0079472E+02  
9  121   6.9100793E+02   6.9100793E+02  
9  122   6.8524513E+02   6.8524513E+02  
9  123   7.1791032E+02   7.1791032E+02  
9  124   6.9244167E+02   6.9244167E+02  
9  125   7.1585659E+02   7.1585659E+02  
9  126   6.9348627E+02   6.9348627E+02  
9  127   6.9376456E+02   6.9376456E+02  
10  1   6.9912640E+02   6.9912640E+02  
10  2   6.9239468E+02   6.9239468E+02  
10  3   7.0943045E+02   7.0943045E+02  
10  4   6.8817155E+02   6.8817155E+02  
10  5   6.8932918E+02   6.8932918E+02  
10  6   7.0010701E+02   7.0010701E+02  
10  7   6.8829330E+02   6.8829330E+02  
10  8   6.8548430E+02   6.8548430E+02  
10  9   6.8526504E+02   6.8526504E+02  
10  10   6.9576049E+02   6.9576049E+02  
10  11   6.8360922E+02   6.8360922E+02  
10  12   7.0505619E+02   7.0505619E+02  
10  13   7.0149814E+02   7.0149814E+02  
10  14   6.8881135E+02   6.8881135E+02  
10  15   6.9480834E+02   6.9480834E+02  
10  16   6.8860589E+02   6.8860589E+02  
10  17   6.8791310E+02   6.8791310E+02  
10  18   8.2628058E+02   8.2628058E+02  
10  19   6.8732440E+02   6.8732440E+02  
10  20   6.8940193E+02   6.8940193E+02  
10  21   6.8684433E+02   6.8684433E+02  
10  22   6.9448367E+02   6.9448367E+02  
10  23   6.9774940E+02   6.9774940E+02  
10  24   6.9092044E+02   6.9092044E+02  
10  25   6.9228525E+02   6.9228525E+02  
10  26   7.0103052E+02   7.0103052E+02  
10  27   7.0752698E+02   7.0752698E+02  
10  28   6.8602328E+02   6.8602328E+02  
10  29   6.9221352E+02   6.9221352E+02  
10  30   7.0811291E+02   7.0811291E+02  
10  31   6.8956318E+02   6.8956318E+02  
10  32   7.7221281E+02   7.7221281E+02  
10  33   7.1627836E+02   7.1627836E+02  
10  34   6.9348057E+02   6.9348057E+02  
10  35   7.0163037E+02   7.0163037E+02  
10  36   6.8733532E+02   6.8733532E+02  
10  37   6.9240279E+02   6.9240279E+02  
10  38   6.8841976E+02   6.8841976E+02  
10  39   7.0716784E+02   7.0716784E+02  
10  40   7.0950876E+02   7.0950876E+02  
10  41   7.0343730E+02   7.0343730E+02  
10  42   6.9664000E+02   6.9664000E+02  
10  43   7.0224126E+02   7.0224126E+02  
10  44   6.8768532E+02   6.8768532E+02  
10  45   6.9073630E+02   6.9073630E+02  
10  46   6.8635424E+02   6.8635424E+02  
10  47   6.8590630E+02   6.8590630E+02  
10  48   7.0779560E+02   7.0779560E+02  
10  49   7.0395046E+02   7.0395046E+02  
10  50   6.8717304E+02   6.8717304E+02  
10  51   7.1647774E+02   7.1647774E+02  
10  52   6.8561010E+02   6.8561010E+02  
10  53   7.1076080E+02   7.1076080E+02  
10  54   7.2146337E+02   7.2146337E+02  
10  55   6.9033307E+02   6.9033307E+02  
10  56   6.9830445E+02   6.9830445E+02  
10  57   7.0441962E+02   7.0441962E+02  
10  58   6.9081548E+02   6.9081548E+02  
10  59   7.2093422E+02   7.2093422E+02  
10  60   7.0993724E+02   7.0993724E+02  
10  61   6.9514079E+02   6.9514079E+02  
10  62   7.0015341E+02   7.0015341E+02  
10  63   6.9027959E+02   6.9027959E+02  
10  64   7.2068454E+02   7.2068454E+02  
10  65   6.8261547E+02   6.8261547E+02  
10  66   6.8767144E+02   6.8767144E+02  
10  67   6.9822255E+02   6.9822255E+02  
10  68   7.2481030E+02   7.2481030E+02  
10  69   6.8973313E+02   6.8973313E+02  
10  70   7.2957571E+02   7.2957571E+02  
10  71   6.9966380E+02   6.9966380E+02  
