Iter  Part  GoF  Model_Output  
5  100   6.5621055E+02   6.5621055E+02  
5  101   5.4224869E+02   5.4224869E+02  
5  102   5.3264531E+02   5.3264531E+02  
5  103   5.6162304E+02   5.6162304E+02  
5  104   6.1343870E+02   6.1343870E+02  
5  105   5.6170700E+02   5.6170700E+02  
5  106   5.4071638E+02   5.4071638E+02  
5  107   6.0422174E+02   6.0422174E+02  
5  108   5.9027404E+02   5.9027404E+02  
5  109   5.6185828E+02   5.6185828E+02  
5  110   6.9003161E+02   6.9003161E+02  
5  111   5.4479097E+02   5.4479097E+02  
5  112   5.4792866E+02   5.4792866E+02  
5  113   8.6103317E+02   8.6103317E+02  
5  114   5.6026584E+02   5.6026584E+02  
5  115   5.7503450E+02   5.7503450E+02  
5  116   6.3218918E+02   6.3218918E+02  
5  117   5.3967131E+02   5.3967131E+02  
5  118   5.5884089E+02   5.5884089E+02  
5  119   5.5978492E+02   5.5978492E+02  
5  120   6.1898280E+02   6.1898280E+02  
5  121   6.4245981E+02   6.4245981E+02  
5  122   6.0320404E+02   6.0320404E+02  
5  123   5.4527382E+02   5.4527382E+02  
5  124   5.4672475E+02   5.4672475E+02  
5  125   5.5336175E+02   5.5336175E+02  
5  126   5.5495158E+02   5.5495158E+02  
5  127   5.6233428E+02   5.6233428E+02  
6  1   5.5209875E+02   5.5209875E+02  
6  2   5.6135034E+02   5.6135034E+02  
6  3   5.7204374E+02   5.7204374E+02  
6  4   5.3253599E+02   5.3253599E+02  
6  5   5.5897052E+02   5.5897052E+02  
6  6   5.4321811E+02   5.4321811E+02  
6  7   6.1805597E+02   6.1805597E+02  
6  8   5.6087616E+02   5.6087616E+02  
6  9   5.5875993E+02   5.5875993E+02  
6  10   5.5748858E+02   5.5748858E+02  
6  11   5.3304037E+02   5.3304037E+02  
6  12   5.4397674E+02   5.4397674E+02  
6  13   5.8213973E+02   5.8213973E+02  
6  14   5.5039664E+02   5.5039664E+02  
6  15   5.8898601E+02   5.8898601E+02  
6  16   6.1377741E+02   6.1377741E+02  
6  17   5.4807957E+02   5.4807957E+02  
6  18   5.9134621E+02   5.9134621E+02  
6  19   6.1610920E+02   6.1610920E+02  
6  20   6.2186234E+02   6.2186234E+02  
6  21   6.0819707E+02   6.0819707E+02  
6  22   5.3669195E+02   5.3669195E+02  
6  23   5.4375018E+02   5.4375018E+02  
6  24   5.5078492E+02   5.5078492E+02  
6  25   5.3977825E+02   5.3977825E+02  
6  26   5.3672158E+02   5.3672158E+02  
6  27   5.6435766E+02   5.6435766E+02  
6  28   5.4125176E+02   5.4125176E+02  
6  29   5.3462588E+02   5.3462588E+02  
6  30   5.5485661E+02   5.5485661E+02  
6  31   6.3531996E+02   6.3531996E+02  
6  32   5.2132918E+02   5.2132918E+02  
6  33   5.7820764E+02   5.7820764E+02  
6  34   5.4397589E+02   5.4397589E+02  
6  35   6.7296419E+02   6.7296419E+02  
6  36   5.5918109E+02   5.5918109E+02  
6  37   5.3886398E+02   5.3886398E+02  
6  38   5.3586402E+02   5.3586402E+02  
6  39   5.8834533E+02   5.8834533E+02  
6  40   5.3914768E+02   5.3914768E+02  
6  41   5.5844712E+02   5.5844712E+02  
6  42   5.5618948E+02   5.5618948E+02  
6  43   5.7060354E+02   5.7060354E+02  
6  44   5.3777854E+02   5.3777854E+02  
6  45   5.3881716E+02   5.3881716E+02  
6  46   5.7137488E+02   5.7137488E+02  
6  47   5.6262797E+02   5.6262797E+02  
6  48   5.9092902E+02   5.9092902E+02  
6  49   5.8960591E+02   5.8960591E+02  
6  50   5.3913086E+02   5.3913086E+02  
6  51   6.1680596E+02   6.1680596E+02  
6  52   5.4598389E+02   5.4598389E+02  
6  53   5.4521455E+02   5.4521455E+02  
6  54   5.8539812E+02   5.8539812E+02  
6  55   5.8159904E+02   5.8159904E+02  
6  56   5.9116609E+02   5.9116609E+02  
6  57   5.5596658E+02   5.5596658E+02  
6  58   5.4618804E+02   5.4618804E+02  
6  59   5.9323759E+02   5.9323759E+02  
6  60   5.6097325E+02   5.6097325E+02  
6  61   5.6644522E+02   5.6644522E+02  
6  62   5.6132306E+02   5.6132306E+02  
6  63   5.4169055E+02   5.4169055E+02  
6  64   5.6548760E+02   5.6548760E+02  
6  65   6.4597324E+02   6.4597324E+02  
6  66   6.2442394E+02   6.2442394E+02  
6  67   5.3876128E+02   5.3876128E+02  
6  68   6.0340917E+02   6.0340917E+02  
6  69   5.8477982E+02   5.8477982E+02  
6  70   6.1436977E+02   6.1436977E+02  
6  71   7.6810126E+02   7.6810126E+02  
6  72   5.3251380E+02   5.3251380E+02  
6  73   5.6893941E+02   5.6893941E+02  
6  74   6.5781666E+02   6.5781666E+02  
6  75   5.4017233E+02   5.4017233E+02  
6  76   7.1349971E+02   7.1349971E+02  
6  77   5.6890832E+02   5.6890832E+02  
6  78   5.3584345E+02   5.3584345E+02  
6  79   5.6414621E+02   5.6414621E+02  
6  80   5.4222946E+02   5.4222946E+02  
6  81   5.3776619E+02   5.3776619E+02  
6  82   5.5824694E+02   5.5824694E+02  
6  83   5.7569081E+02   5.7569081E+02  
6  84   6.1738516E+02   6.1738516E+02  
6  85   5.4380307E+02   5.4380307E+02  
6  86   5.8060520E+02   5.8060520E+02  
6  87   5.3353763E+02   5.3353763E+02  
6  88   6.1412701E+02   6.1412701E+02  
6  89   5.4121678E+02   5.4121678E+02  
6  90   5.4100634E+02   5.4100634E+02  
6  91   5.6017212E+02   5.6017212E+02  
6  92   5.8975939E+02   5.8975939E+02  
6  93   5.4509830E+02   5.4509830E+02  
6  94   5.5112101E+02   5.5112101E+02  
6  95   5.4424991E+02   5.4424991E+02  
6  96   6.0159028E+02   6.0159028E+02  
6  97   5.7039555E+02   5.7039555E+02  
6  98   6.4226519E+02   6.4226519E+02  
6  99   5.4025110E+02   5.4025110E+02  
6  100   6.3098451E+02   6.3098451E+02  
6  101   5.4239867E+02   5.4239867E+02  
6  102   5.5934553E+02   5.5934553E+02  
6  103   5.6724848E+02   5.6724848E+02  
6  104   5.8174244E+02   5.8174244E+02  
6  105   5.4599237E+02   5.4599237E+02  
6  106   5.3429272E+02   5.3429272E+02  
6  107   5.7978202E+02   5.7978202E+02  
6  108   5.9069863E+02   5.9069863E+02  
6  109   6.0025627E+02   6.0025627E+02  
6  110   6.5448652E+02   6.5448652E+02  
6  111   5.6551600E+02   5.6551600E+02  
6  112   5.4592090E+02   5.4592090E+02  
6  113   7.6693936E+02   7.6693936E+02  
6  114   5.4560200E+02   5.4560200E+02  
6  115   7.2895815E+02   7.2895815E+02  
6  116   5.7352076E+02   5.7352076E+02  
6  117   5.3454673E+02   5.3454673E+02  
6  118   5.6112487E+02   5.6112487E+02  
6  119   5.3272567E+02   5.3272567E+02  
6  120   5.5225412E+02   5.5225412E+02  
6  121   6.1445044E+02   6.1445044E+02  
6  122   5.8297833E+02   5.8297833E+02  
6  123   5.3368083E+02   5.3368083E+02  
6  124   5.4709442E+02   5.4709442E+02  
6  125   5.5270627E+02   5.5270627E+02  
6  126   5.3968342E+02   5.3968342E+02  
6  127   5.6471844E+02   5.6471844E+02  
7  1   5.8414832E+02   5.8414832E+02  
7  2   5.6412134E+02   5.6412134E+02  
7  3   5.8677147E+02   5.8677147E+02  
7  4   5.4365041E+02   5.4365041E+02  
7  5   5.3497069E+02   5.3497069E+02  
7  6   5.3827352E+02   5.3827352E+02  
7  7   5.5289917E+02   5.5289917E+02  
7  8   5.2717865E+02   5.2717865E+02  
7  9   5.4767571E+02   5.4767571E+02  
7  10   5.5117899E+02   5.5117899E+02  
7  11   5.3178705E+02   5.3178705E+02  
7  12   5.4883293E+02   5.4883293E+02  
7  13   5.6032907E+02   5.6032907E+02  
7  14   5.4864994E+02   5.4864994E+02  
7  15   5.7578797E+02   5.7578797E+02  
7  16   5.7982984E+02   5.7982984E+02  
7  17   6.9197059E+02   6.9197059E+02  
7  18   5.6669146E+02   5.6669146E+02  
7  19   6.1070417E+02   6.1070417E+02  
7  20   6.2514389E+02   6.2514389E+02  
7  21   6.5803557E+02   6.5803557E+02  
7  22   5.5340586E+02   5.5340586E+02  
7  23   5.4947268E+02   5.4947268E+02  
7  24   5.5944705E+02   5.5944705E+02  
7  25   5.4958048E+02   5.4958048E+02  
7  26   5.5577314E+02   5.5577314E+02  
7  27   6.1973541E+02   6.1973541E+02  
7  28   5.3818913E+02   5.3818913E+02  
7  29   5.2972209E+02   5.2972209E+02  
7  30   5.4267863E+02   5.4267863E+02  
7  31   5.3890126E+02   5.3890126E+02  
7  32   5.2612319E+02   5.2612319E+02  
7  33   5.8856981E+02   5.8856981E+02  
7  34   5.3210402E+02   5.3210402E+02  
7  35   6.0536089E+02   6.0536089E+02  
7  36   5.7902630E+02   5.7902630E+02  
7  37   5.4985554E+02   5.4985554E+02  
7  38   5.2904768E+02   5.2904768E+02  
7  39   5.4674815E+02   5.4674815E+02  
7  40   5.3753683E+02   5.3753683E+02  
7  41   5.5463955E+02   5.5463955E+02  
7  42   5.3453512E+02   5.3453512E+02  
7  43   5.4696084E+02   5.4696084E+02  
7  44   5.3618748E+02   5.3618748E+02  
7  45   5.3827747E+02   5.3827747E+02  
7  46   5.4256722E+02   5.4256722E+02  
7  47   5.4040657E+02   5.4040657E+02  
7  48   5.6386912E+02   5.6386912E+02  
7  49   5.7398412E+02   5.7398412E+02  
7  50   5.3829832E+02   5.3829832E+02  
7  51   6.6430985E+02   6.6430985E+02  
7  52   5.4726365E+02   5.4726365E+02  
7  53   6.1829459E+02   6.1829459E+02  
7  54   6.3097171E+02   6.3097171E+02  
7  55   5.6202729E+02   5.6202729E+02  
7  56   5.8665472E+02   5.8665472E+02  
7  57   5.4714310E+02   5.4714310E+02  
7  58   5.8573077E+02   5.8573077E+02  
7  59   5.3662513E+02   5.3662513E+02  
7  60   6.5088987E+02   6.5088987E+02  
7  61   5.5024022E+02   5.5024022E+02  
7  62   5.6491682E+02   5.6491682E+02  
7  63   5.3370187E+02   5.3370187E+02  
7  64   5.3625840E+02   5.3625840E+02  
7  65   6.5895056E+02   6.5895056E+02  
7  66   5.7504619E+02   5.7504619E+02  
7  67   5.3318479E+02   5.3318479E+02  
7  68   5.6307320E+02   5.6307320E+02  
7  69   5.2992242E+02   5.2992242E+02  
7  70   5.6950857E+02   5.6950857E+02  
7  71   5.3665083E+02   5.3665083E+02  
7  72   5.3993440E+02   5.3993440E+02  
7  73   5.7920862E+02   5.7920862E+02  
7  74   6.6438271E+02   6.6438271E+02  
7  75   5.3887129E+02   5.3887129E+02  
7  76   6.6675908E+02   6.6675908E+02  
7  77   5.3926117E+02   5.3926117E+02  
7  78   5.3377576E+02   5.3377576E+02  
7  79   6.2209427E+02   6.2209427E+02  
7  80   5.4982411E+02   5.4982411E+02  
7  81   5.9901512E+02   5.9901512E+02  
7  82   6.0366928E+02   6.0366928E+02  
7  83   5.3852793E+02   5.3852793E+02  
7  84   5.6066654E+02   5.6066654E+02  
7  85   5.5438562E+02   5.5438562E+02  
7  86   5.8325368E+02   5.8325368E+02  
7  87   5.3252201E+02   5.3252201E+02  
7  88   5.8428368E+02   5.8428368E+02  
7  89   5.4662318E+02   5.4662318E+02  
7  90   5.3632744E+02   5.3632744E+02  
7  91   5.5257684E+02   5.5257684E+02  
7  92   5.6495902E+02   5.6495902E+02  
7  93   6.4354586E+02   6.4354586E+02  
7  94   5.3155297E+02   5.3155297E+02  
7  95   5.3512813E+02   5.3512813E+02  
7  96   5.2862081E+02   5.2862081E+02  
7  97   5.6796496E+02   5.6796496E+02  
7  98   5.7548161E+02   5.7548161E+02  
7  99   5.3831109E+02   5.3831109E+02  
7  100   5.8302830E+02   5.8302830E+02  
7  101   5.3980781E+02   5.3980781E+02  
7  102   5.3325479E+02   5.3325479E+02  
7  103   5.4990067E+02   5.4990067E+02  
7  104   6.0871416E+02   6.0871416E+02  
7  105   5.5700949E+02   5.5700949E+02  
7  106   5.3555684E+02   5.3555684E+02  
7  107   5.4361005E+02   5.4361005E+02  
7  108   6.0949129E+02   6.0949129E+02  
7  109   5.5766459E+02   5.5766459E+02  
7  110   6.0936597E+02   6.0936597E+02  
7  111   5.4551051E+02   5.4551051E+02  
7  112   5.6029821E+02   5.6029821E+02  
7  113   6.4284401E+02   6.4284401E+02  
7  114   5.2976641E+02   5.2976641E+02  
7  115   7.2406139E+02   7.2406139E+02  
7  116   5.4456636E+02   5.4456636E+02  
7  117   5.3046265E+02   5.3046265E+02  
7  118   5.3249146E+02   5.3249146E+02  
7  119   5.2107006E+02   5.2107006E+02  
7  120   8.5919853E+02   8.5919853E+02  
7  121   5.3660616E+02   5.3660616E+02  
7  122   5.7999568E+02   5.7999568E+02  
7  123   5.2895507E+02   5.2895507E+02  
7  124   5.6999110E+02   5.6999110E+02  
7  125   5.5368549E+02   5.5368549E+02  
7  126   5.3610065E+02   5.3610065E+02  
7  127   5.4885468E+02   5.4885468E+02  
8  1   5.5120054E+02   5.5120054E+02  
8  2   5.4476147E+02   5.4476147E+02  
8  3   5.3510826E+02   5.3510826E+02  
8  4   5.5417090E+02   5.5417090E+02  
8  5   5.3244818E+02   5.3244818E+02  
8  6   5.3485587E+02   5.3485587E+02  
8  7   5.3218232E+02   5.3218232E+02  
8  8   5.3629137E+02   5.3629137E+02  
8  9   5.4111703E+02   5.4111703E+02  
8  10   5.3845029E+02   5.3845029E+02  
8  11   5.3134211E+02   5.3134211E+02  
8  12   5.3536860E+02   5.3536860E+02  
8  13   5.4003178E+02   5.4003178E+02  
8  14   5.9634788E+02   5.9634788E+02  
8  15   5.3928832E+02   5.3928832E+02  
8  16   5.4664654E+02   5.4664654E+02  
8  17   5.6471388E+02   5.6471388E+02  
8  18   5.9032605E+02   5.9032605E+02  
8  19   6.2281242E+02   6.2281242E+02  
8  20   5.4478395E+02   5.4478395E+02  
8  21   6.6982854E+02   6.6982854E+02  
8  22   5.4741935E+02   5.4741935E+02  
8  23   5.7757178E+02   5.7757178E+02  
8  24   5.3670980E+02   5.3670980E+02  
8  25   5.6413982E+02   5.6413982E+02  
8  26   5.7768254E+02   5.7768254E+02  
8  27   5.3626889E+02   5.3626889E+02  
8  28   5.3261725E+02   5.3261725E+02  
8  29   5.6620773E+02   5.6620773E+02  
8  30   5.4284126E+02   5.4284126E+02  
8  31   5.3336239E+02   5.3336239E+02  
8  32   5.3636223E+02   5.3636223E+02  
8  33   5.8101156E+02   5.8101156E+02  
8  34   5.3119337E+02   5.3119337E+02  
8  35   5.6560569E+02   5.6560569E+02  
8  36   5.7312818E+02   5.7312818E+02  
8  37   5.7487285E+02   5.7487285E+02  
8  38   5.4968628E+02   5.4968628E+02  
8  39   5.3721578E+02   5.3721578E+02  
8  40   5.3893385E+02   5.3893385E+02  
8  41   5.4796133E+02   5.4796133E+02  
8  42   5.5346318E+02   5.5346318E+02  
8  43   5.4775324E+02   5.4775324E+02  
8  44   5.3916064E+02   5.3916064E+02  
8  45   5.4588246E+02   5.4588246E+02  
8  46   5.2968398E+02   5.2968398E+02  
8  47   5.3166842E+02   5.3166842E+02  
8  48   5.4297597E+02   5.4297597E+02  
8  49   5.6160505E+02   5.6160505E+02  
8  50   5.2852186E+02   5.2852186E+02  
8  51   6.6594513E+02   6.6594513E+02  
8  52   5.3548210E+02   5.3548210E+02  
8  53   5.7799377E+02   5.7799377E+02  
8  54   6.2292778E+02   6.2292778E+02  
8  55   5.2550090E+02   5.2550090E+02  
8  56   6.1081181E+02   6.1081181E+02  
8  57   5.2912968E+02   5.2912968E+02  
8  58   5.6626297E+02   5.6626297E+02  
8  59   5.4186416E+02   5.4186416E+02  
8  60   5.5613876E+02   5.5613876E+02  
8  61   5.4347992E+02   5.4347992E+02  
8  62   5.4284521E+02   5.4284521E+02  
8  63   5.2407051E+02   5.2407051E+02  
8  64   5.5382206E+02   5.5382206E+02  
8  65   6.4176436E+02   6.4176436E+02  
8  66   5.3030653E+02   5.3030653E+02  
8  67   5.4946454E+02   5.4946454E+02  
8  68   5.5356487E+02   5.5356487E+02  
8  69   5.3418782E+02   5.3418782E+02  
8  70   5.6219000E+02   5.6219000E+02  
8  71   6.3901219E+02   6.3901219E+02  
8  72   5.3487228E+02   5.3487228E+02  
8  73   5.6351297E+02   5.6351297E+02  
8  74   6.5106456E+02   6.5106456E+02  
8  75   5.3651523E+02   5.3651523E+02  
8  76   5.8678572E+02   5.8678572E+02  
8  77   5.3617656E+02   5.3617656E+02  
8  78   5.3322794E+02   5.3322794E+02  
8  79   6.1206253E+02   6.1206253E+02  
8  80   5.5902050E+02   5.5902050E+02  
8  81   5.3343023E+02   5.3343023E+02  
8  82   5.5370100E+02   5.5370100E+02  
8  83   5.3700100E+02   5.3700100E+02  
8  84   6.1441993E+02   6.1441993E+02  
8  85   5.6028979E+02   5.6028979E+02  
8  86   5.3107216E+02   5.3107216E+02  
8  87   5.2587381E+02   5.2587381E+02  
8  88   5.9203031E+02   5.9203031E+02  
8  89   5.5110476E+02   5.5110476E+02  
8  90   5.3016201E+02   5.3016201E+02  
8  91   5.4819757E+02   5.4819757E+02  
8  92   5.3529293E+02   5.3529293E+02  
8  93   6.2821818E+02   6.2821818E+02  
8  94   5.3392136E+02   5.3392136E+02  
8  95   5.4684776E+02   5.4684776E+02  
8  96   5.4723265E+02   5.4723265E+02  
8  97   5.5123905E+02   5.5123905E+02  
8  98   5.6828858E+02   5.6828858E+02  
8  99   5.4232474E+02   5.4232474E+02  
8  100   5.5362112E+02   5.5362112E+02  
8  101   5.3771618E+02   5.3771618E+02  
8  102   5.2904602E+02   5.2904602E+02  
8  103   5.6731463E+02   5.6731463E+02  
8  104   5.5542209E+02   5.5542209E+02  
8  105   5.6980882E+02   5.6980882E+02  
8  106   5.9337415E+02   5.9337415E+02  
8  107   5.6228397E+02   5.6228397E+02  
8  108   5.8356964E+02   5.8356964E+02  
8  109   5.3841556E+02   5.3841556E+02  
8  110   5.9505801E+02   5.9505801E+02  
8  111   5.7398061E+02   5.7398061E+02  
8  112   5.7739594E+02   5.7739594E+02  
8  113   5.8013574E+02   5.8013574E+02  
8  114   5.2398093E+02   5.2398093E+02  
8  115   5.7907699E+02   5.7907699E+02  
8  116   5.2426015E+02   5.2426015E+02  
8  117   5.3180323E+02   5.3180323E+02  
8  118   5.3279965E+02   5.3279965E+02  
8  119   5.2562529E+02   5.2562529E+02  
8  120   7.0509457E+02   7.0509457E+02  
8  121   5.3524466E+02   5.3524466E+02  
8  122   5.1745858E+02   5.1745858E+02  
8  123   5.2700728E+02   5.2700728E+02  
8  124   5.2782351E+02   5.2782351E+02  
8  125   5.3561704E+02   5.3561704E+02  
8  126   5.4012062E+02   5.4012062E+02  
8  127   5.3556731E+02   5.3556731E+02  
9  1   5.4322939E+02   5.4322939E+02  
9  2   5.3804612E+02   5.3804612E+02  
9  3   5.3767222E+02   5.3767222E+02  
9  4   5.7217928E+02   5.7217928E+02  
9  5   5.2569510E+02   5.2569510E+02  
9  6   5.2313845E+02   5.2313845E+02  
9  7   5.2721830E+02   5.2721830E+02  
9  8   5.1925782E+02   5.1925782E+02  
9  9   5.6773976E+02   5.6773976E+02  
9  10   5.4168042E+02   5.4168042E+02  
9  11   5.3048901E+02   5.3048901E+02  
9  12   5.3698082E+02   5.3698082E+02  
9  13   5.3622444E+02   5.3622444E+02  
9  14   5.9599228E+02   5.9599228E+02  
9  15   5.3249354E+02   5.3249354E+02  
9  16   5.4683364E+02   5.4683364E+02  
9  17   5.3879297E+02   5.3879297E+02  
9  18   5.5962420E+02   5.5962420E+02  
9  19   5.2882748E+02   5.2882748E+02  
9  20   5.4623068E+02   5.4623068E+02  
9  21   5.6357271E+02   5.6357271E+02  
9  22   5.6748475E+02   5.6748475E+02  
9  23   5.8985429E+02   5.8985429E+02  
9  24   5.3012337E+02   5.3012337E+02  
9  25   5.5573045E+02   5.5573045E+02  
9  26   5.8001187E+02   5.8001187E+02  
9  27   5.4496581E+02   5.4496581E+02  
9  28   5.3067449E+02   5.3067449E+02  
9  29   5.4095385E+02   5.4095385E+02  
9  30   5.4150978E+02   5.4150978E+02  
9  31   5.3858370E+02   5.3858370E+02  
9  32   5.5923407E+02   5.5923407E+02  
9  33   5.7000494E+02   5.7000494E+02  
9  34   5.2780131E+02   5.2780131E+02  
9  35   5.3398292E+02   5.3398292E+02  
9  36   5.7376837E+02   5.7376837E+02  
9  37   5.5141180E+02   5.5141180E+02  
9  38   5.7035081E+02   5.7035081E+02  
9  39   5.5299062E+02   5.5299062E+02  
9  40   5.5823318E+02   5.5823318E+02  
9  41   5.3410905E+02   5.3410905E+02  
9  42   5.5511324E+02   5.5511324E+02  
9  43   5.3849260E+02   5.3849260E+02  
9  44   5.3595299E+02   5.3595299E+02  
9  45   5.5665928E+02   5.5665928E+02  
9  46   5.3760776E+02   5.3760776E+02  
9  47   5.2932243E+02   5.2932243E+02  
9  48   5.3759663E+02   5.3759663E+02  
9  49   5.3722453E+02   5.3722453E+02  
9  50   5.3677951E+02   5.3677951E+02  
9  51   5.2061302E+02   5.2061302E+02  
9  52   5.3032604E+02   5.3032604E+02  
9  53   6.0052374E+02   6.0052374E+02  
9  54   6.1505218E+02   6.1505218E+02  
9  55   5.9099601E+02   5.9099601E+02  
9  56   5.5984080E+02   5.5984080E+02  
9  57   5.4206984E+02   5.4206984E+02  
9  58   5.3612404E+02   5.3612404E+02  
9  59   5.4149548E+02   5.4149548E+02  
9  60   6.2461565E+02   6.2461565E+02  
9  61   5.3980998E+02   5.3980998E+02  
9  62   5.4035118E+02   5.4035118E+02  
9  63   5.3974122E+02   5.3974122E+02  
9  64   5.6106880E+02   5.6106880E+02  
9  65   5.8435154E+02   5.8435154E+02  
9  66   5.3728136E+02   5.3728136E+02  
9  67   5.4531963E+02   5.4531963E+02  
9  68   5.4843776E+02   5.4843776E+02  
9  69   5.2458916E+02   5.2458916E+02  
9  70   5.7608867E+02   5.7608867E+02  
9  71   5.3064109E+02   5.3064109E+02  
9  72   5.3469317E+02   5.3469317E+02  
9  73   5.8429078E+02   5.8429078E+02  
9  74   5.4776198E+02   5.4776198E+02  
9  75   5.2981811E+02   5.2981811E+02  
9  76   5.1964088E+02   5.1964088E+02  
9  77   5.7299824E+02   5.7299824E+02  
9  78   5.4284799E+02   5.4284799E+02  
9  79   5.8972603E+02   5.8972603E+02  
9  80   5.5899822E+02   5.5899822E+02  
9  81   5.3700820E+02   5.3700820E+02  
9  82   5.3756664E+02   5.3756664E+02  
9  83   5.6262008E+02   5.6262008E+02  
9  84   6.1035077E+02   6.1035077E+02  
9  85   5.3009024E+02   5.3009024E+02  
9  86   5.5360510E+02   5.5360510E+02  
9  87   5.2686521E+02   5.2686521E+02  
9  88   5.3170718E+02   5.3170718E+02  
9  89   5.7186448E+02   5.7186448E+02  
9  90   5.5527529E+02   5.5527529E+02  
9  91   5.3710992E+02   5.3710992E+02  
9  92   5.3072180E+02   5.3072180E+02  
9  93   5.8334205E+02   5.8334205E+02  
9  94   5.2770608E+02   5.2770608E+02  
9  95   5.4456243E+02   5.4456243E+02  
9  96   5.6471128E+02   5.6471128E+02  
9  97   5.4638158E+02   5.4638158E+02  
9  98   5.6929508E+02   5.6929508E+02  
9  99   5.4219071E+02   5.4219071E+02  
9  100   5.5525829E+02   5.5525829E+02  
9  101   5.4537632E+02   5.4537632E+02  
9  102   5.3014627E+02   5.3014627E+02  
9  103   5.8500371E+02   5.8500371E+02  
9  104   5.3378234E+02   5.3378234E+02  
9  105   5.3767437E+02   5.3767437E+02  
9  106   6.1319363E+02   6.1319363E+02  
9  107   5.5162087E+02   5.5162087E+02  
9  108   5.3009628E+02   5.3009628E+02  
9  109   5.3626272E+02   5.3626272E+02  
9  110   5.8445327E+02   5.8445327E+02  
9  111   5.3904790E+02   5.3904790E+02  
9  112   5.6961401E+02   5.6961401E+02  
9  113   5.4209277E+02   5.4209277E+02  
9  114   5.3006037E+02   5.3006037E+02  
9  115   5.5691406E+02   5.5691406E+02  
9  116   5.2313853E+02   5.2313853E+02  
9  117   5.2958596E+02   5.2958596E+02  
9  118   5.3163574E+02   5.3163574E+02  
9  119   5.3076583E+02   5.3076583E+02  
9  120   5.2987111E+02   5.2987111E+02  
9  121   5.3656914E+02   5.3656914E+02  
9  122   5.2596626E+02   5.2596626E+02  
9  123   5.3207532E+02   5.3207532E+02  
9  124   5.9842735E+02   5.9842735E+02  
9  125   5.2545663E+02   5.2545663E+02  
9  126   5.6565393E+02   5.6565393E+02  
9  127   5.3378298E+02   5.3378298E+02  
10  1   5.3771474E+02   5.3771474E+02  
10  2   5.3488507E+02   5.3488507E+02  
10  3   5.2841657E+02   5.2841657E+02  
10  4   5.3758626E+02   5.3758626E+02  
10  5   5.2666077E+02   5.2666077E+02  
10  6   5.4463962E+02   5.4463962E+02  
10  7   5.2403055E+02   5.2403055E+02  
10  8   5.7492911E+02   5.7492911E+02  
10  9   5.2861313E+02   5.2861313E+02  
10  10   5.3007434E+02   5.3007434E+02  
10  11   5.2949693E+02   5.2949693E+02  
10  12   5.6182612E+02   5.6182612E+02  
10  13   5.3693918E+02   5.3693918E+02  
10  14   5.6329553E+02   5.6329553E+02  
10  15   5.3226311E+02   5.3226311E+02  
10  16   5.6466609E+02   5.6466609E+02  
10  17   5.3245855E+02   5.3245855E+02  
10  18   6.2986384E+02   6.2986384E+02  
10  19   6.1244638E+02   6.1244638E+02  
10  20   5.7150903E+02   5.7150903E+02  
10  21   5.9638099E+02   5.9638099E+02  
10  22   5.7196987E+02   5.7196987E+02  
10  23   5.5212885E+02   5.5212885E+02  
10  24   5.3228599E+02   5.3228599E+02  
10  25   5.6241336E+02   5.6241336E+02  
10  26   5.5064601E+02   5.5064601E+02  
10  27   5.3165498E+02   5.3165498E+02  
10  28   5.3156584E+02   5.3156584E+02  
10  29   6.6252539E+02   6.6252539E+02  
10  30   5.6027007E+02   5.6027007E+02  
10  31   5.3073108E+02   5.3073108E+02  
10  32   5.6147717E+02   5.6147717E+02  
10  33   5.4613286E+02   5.4613286E+02  
10  34   5.3674620E+02   5.3674620E+02  
10  35   5.4704670E+02   5.4704670E+02  
10  36   5.2427721E+02   5.2427721E+02  
10  37   5.3741224E+02   5.3741224E+02  
10  38   5.4252659E+02   5.4252659E+02  
10  39   6.2109219E+02   6.2109219E+02  
10  40   5.8793437E+02   5.8793437E+02  
10  41   5.2888441E+02   5.2888441E+02  
10  42   5.7364522E+02   5.7364522E+02  
10  43   5.2594983E+02   5.2594983E+02  
10  44   5.5375070E+02   5.5375070E+02  
10  45   5.4893353E+02   5.4893353E+02  
10  46   5.2971231E+02   5.2971231E+02  
10  47   5.3466132E+02   5.3466132E+02  
10  48   5.3542666E+02   5.3542666E+02  
10  49   5.3056162E+02   5.3056162E+02  
10  50   5.4819572E+02   5.4819572E+02  
10  51   5.3611534E+02   5.3611534E+02  
10  52   5.4963553E+02   5.4963553E+02  
10  53   6.1616048E+02   6.1616048E+02  
10  54   6.1458482E+02   6.1458482E+02  
10  55   6.0591286E+02   6.0591286E+02  
10  56   5.7374857E+02   5.7374857E+02  
10  57   5.2879229E+02   5.2879229E+02  
10  58   5.3188502E+02   5.3188502E+02  
10  59   5.4159806E+02   5.4159806E+02  
10  60   5.3556185E+02   5.3556185E+02  
10  61   5.2891965E+02   5.2891965E+02  
10  62   5.4357695E+02   5.4357695E+02  
10  63   5.6809317E+02   5.6809317E+02  
10  64   5.3297638E+02   5.3297638E+02  
10  65   5.5989242E+02   5.5989242E+02  
10  66   5.7419225E+02   5.7419225E+02  
10  67   5.3150145E+02   5.3150145E+02  
10  68   5.3725466E+02   5.3725466E+02  
10  69   5.6159124E+02   5.6159124E+02  
10  70   6.1174335E+02   6.1174335E+02  
10  71   6.0665229E+02   6.0665229E+02  
